query_id,search_event_id,user_id,session_id,search_mode,merchant_id,merchant_name,impressed,clicked,booked,relevance_label,label_source,query_source,require_open_now,min_rating,radius_km,max_corridor_km,has_destination,rank_position,final_rank_score,distance_km,route_distance_proxy,detour_proxy,was_impressed,click_event_count,was_clicked,booking_event_count,was_booked,district_norm,latitude,longitude,rating,review_count_source,is_open_now_proxy,is_valid_geo,rating_score,review_volume_score,trust_score,open_score,service_richness_score,unclaimed_penalty,base_rank_score,service_exterior_wash,service_interior_cleaning,service_detailing,service_ceramic,service_ev_safe,service_fast_lane,service_car_supported,service_motorbike_supported,route_query_flag,nearby_query_flag,reciprocal_rank,top_3_flag,top_5_flag,high_rating_flag,open_and_high_rating_flag,require_open_now_missing,require_open_now_filled,min_rating_missing,min_rating_filled,radius_km_missing,radius_km_filled,max_corridor_km_missing,max_corridor_km_filled,latitude_missing,latitude_filled,longitude_missing,longitude_filled,rating_missing,rating_filled,review_count_source_missing,review_count_source_filled,is_open_now_proxy_missing,is_open_now_proxy_filled,rating_score_missing,rating_score_filled,review_volume_score_missing,review_volume_score_filled,trust_score_missing,trust_score_filled,open_score_missing,open_score_filled,service_richness_score_missing,service_richness_score_filled,unclaimed_penalty_missing,unclaimed_penalty_filled,base_rank_score_missing,base_rank_score_filled,rank_position_missing,rank_position_filled,final_rank_score_missing,final_rank_score_filled,distance_km_missing,distance_km_filled,route_distance_proxy_missing,route_distance_proxy_filled,detour_proxy_missing,detour_proxy_filled,reciprocal_rank_missing,reciprocal_rank_filled
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJd_9VbR8vdTEROPUOjqft6Mc,Rửa xe Hoàng,1,0,0,1,impression_only,synthetic_nearby_seeded,1.0,3.0,6.5,,0,144.0,0.365998,5.528116404532968,,,True,0.0,False,0.0,False,quan 3,10.7671378,106.6799772,3.3,19,1.0,1,0.66,0.434564,0.632097,1.0,0.25,-0.05,0.572172,1,0,0,0,0,0,1,0,0,1,0.006944444444444444,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.7671378,0,106.6799772,0,3.3,0,19,0,1.0,0,0.66,0,0.434564,0,0.632097,0,1.0,0,0.25,0,-0.05,0,0.572172,0,144.0,0,0.365998,0,5.528116404532968,1,5.0,1,0.0,0,0.006944444444444444
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJ2Rcm-8gpdTERcJ2VC0tDbq4,Ô tô Tấn Tới Q12,1,1,1,3,booked,synthetic_nearby_seeded,1.0,3.0,6.5,,0,146.0,0.36311,6.296419143523012,,,True,1.0,True,1.0,True,quan 12,10.8568715,106.6402718,5.0,3,1.0,1,1.0,0.201097,0.570384,1.0,0.25,-0.05,0.566728,1,0,0,0,0,0,1,0,0,1,0.00684931506849315,0,0,1,1,0,1.0,0,3.0,0,6.5,1,3.0,0,10.8568715,0,106.6402718,0,5.0,0,3,0,1.0,0,1.0,0,0.201097,0,0.570384,0,1.0,0,0.25,0,-0.05,0,0.566728,0,146.0,0,0.36311,0,6.296419143523012,1,5.0,1,0.0,0,0.00684931506849315
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJ8SzGl2spdTERykzQQPfiebQ,MINH VŨ - RỬA XE BÌNH THẠNH,1,1,0,2,clicked,synthetic_nearby_seeded,1.0,3.0,6.5,,0,147.0,0.361075,5.12706603084444,,,True,1.0,True,0.0,False,binh thanh,10.813416,106.68725,3.7,3,1.0,1,0.74,0.201097,0.440384,1.0,0.25,-0.05,0.482228,1,0,0,0,0,0,1,0,0,1,0.006802721088435374,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.813416,0,106.68725,0,3.7,0,3,0,1.0,0,0.74,0,0.201097,0,0.440384,0,1.0,0,0.25,0,-0.05,0,0.482228,0,147.0,0,0.361075,0,5.12706603084444,1,5.0,1,0.0,0,0.006802721088435374
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJ_ePva-IudTER3hqpNrbWafM,hethongchamsocxe.com,1,0,0,1,impression_only,synthetic_nearby_seeded,1.0,3.0,6.5,,0,149.0,0.350069,5.599971509676105,,,True,0.0,False,0.0,False,quan 10,10.7616445,106.6751392,3.2,29,1.0,1,0.64,0.493381,0.492683,1.0,0.25,-0.05,0.510376,1,0,0,0,0,0,1,0,0,1,0.006711409395973154,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.7616445,0,106.6751392,0,3.2,0,29,0,1.0,0,0.64,0,0.493381,0,0.492683,0,1.0,0,0.25,0,-0.05,0,0.510376,0,149.0,0,0.350069,0,5.599971509676105,1,5.0,1,0.0,0,0.006711409395973154
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJAbCPoksqdTERvid1a9rOs9c,Rửa Xe 29,1,1,0,2,clicked,synthetic_nearby_seeded,1.0,3.0,6.5,,0,150.0,0.343429,6.411480940694801,,,True,1.0,True,0.0,False,hoc mon,10.8415591,106.6012675,4.3,11,1.0,1,0.86,0.360463,0.556162,1.0,0.25,-0.05,0.554296,1,0,0,0,0,0,1,0,0,1,0.006666666666666667,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.8415591,0,106.6012675,0,4.3,0,11,0,1.0,0,0.86,0,0.360463,0,0.556162,0,1.0,0,0.25,0,-0.05,0,0.554296,0,150.0,0,0.343429,0,6.411480940694801,1,5.0,1,0.0,0,0.006666666666666667
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJ939LseMudTERpPKl4NCFgvs,Rửa Xe 33,1,0,0,1,impression_only,synthetic_nearby_seeded,1.0,3.0,6.5,,0,151.0,0.329343,5.465932640805576,,,True,0.0,False,0.0,False,quan 10,10.7614227,106.6729022,3.0,11,1.0,1,0.6,0.360463,0.426162,1.0,0.25,-0.05,0.469796,1,0,0,0,0,0,1,0,0,1,0.006622516556291391,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.7614227,0,106.6729022,0,3.0,0,11,0,1.0,0,0.6,0,0.360463,0,0.426162,0,1.0,0,0.25,0,-0.05,0,0.469796,0,151.0,0,0.329343,0,5.465932640805576,1,5.0,1,0.0,0,0.006622516556291391
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJpwpSMJ8pdTERB-V-jQTgYcM,Tiệm rửa xe bình dân,1,1,0,2,clicked,synthetic_nearby_seeded,1.0,3.0,6.5,,0,152.0,0.318617,6.25608645575941,,,True,1.0,True,0.0,False,quan 1,10.792736,106.6990129,3.2,16,1.0,1,0.64,0.410988,0.613846,1.0,0.25,-0.05,0.56078,1,0,0,0,0,0,1,0,0,1,0.006578947368421052,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.792736,0,106.6990129,0,3.2,0,16,0,1.0,0,0.64,0,0.410988,0,0.613846,0,1.0,0,0.25,0,-0.05,0,0.56078,0,152.0,0,0.318617,0,6.25608645575941,1,5.0,1,0.0,0,0.006578947368421052
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJQxnzt3opdTERxCi-X6Y46v4,RỬA XE 3H,1,0,0,1,impression_only,synthetic_nearby_seeded,1.0,3.0,6.5,,0,153.0,0.311449,5.677267718581593,,,True,0.0,False,0.0,False,go vap,10.819191,106.6905362,3.3,3,1.0,1,0.66,0.201097,0.400384,1.0,0.25,-0.05,0.456228,1,0,0,0,0,0,1,0,0,1,0.006535947712418301,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.819191,0,106.6905362,0,3.3,0,3,0,1.0,0,0.66,0,0.201097,0,0.400384,0,1.0,0,0.25,0,-0.05,0,0.456228,0,153.0,0,0.311449,0,5.677267718581593,1,5.0,1,0.0,0,0.006535947712418301
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJha2t3ekodTEReIYG_s_iMBg,Rửa Xe Thanh Vân,1,0,0,1,impression_only,synthetic_nearby_seeded,1.0,3.0,6.5,,0,154.0,0.311138,6.280074977175493,,,True,0.0,False,0.0,False,binh thanh,10.8042961,106.6996053,3.4,15,1.0,1,0.68,0.402194,0.480768,1.0,0.25,-0.05,0.504455,1,0,0,0,0,0,1,0,0,1,0.006493506493506494,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.8042961,0,106.6996053,0,3.4,0,15,0,1.0,0,0.68,0,0.402194,0,0.480768,0,1.0,0,0.25,0,-0.05,0,0.504455,0,154.0,0,0.311138,0,6.280074977175493,1,5.0,1,0.0,0,0.006493506493506494
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJg80AdX4pdTERC6nJbmzm1Yg,Rửa xe Bình Triệu Hoá Dầu,1,1,1,3,booked,synthetic_nearby_seeded,1.0,3.0,6.5,,0,155.0,0.288463,5.825577416952882,,,True,1.0,True,1.0,True,binh thanh,10.8069687,106.6951535,3.0,3,1.0,1,0.6,0.201097,0.370384,1.0,0.25,-0.05,0.436728,1,0,0,0,0,0,1,0,0,1,0.0064516129032258064,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.8069687,0,106.6951535,0,3.0,0,3,0,1.0,0,0.6,0,0.201097,0,0.370384,0,1.0,0,0.25,0,-0.05,0,0.436728,0,155.0,0,0.288463,0,5.825577416952882,1,5.0,1,0.0,0,0.0064516129032258064
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJAd9frigpdTERpugpDXEMxuY,Chỗ Rửa Xe,1,0,0,1,impression_only,synthetic_nearby_seeded,1.0,3.0,6.5,,0,156.0,0.253613,6.220702043501284,,,True,0.0,False,0.0,False,binh thanh,10.8042247,106.6990655,3.0,1,1.0,1,0.6,0.100549,0.335192,1.0,0.25,-0.05,0.415864,1,0,0,0,0,0,1,0,0,1,0.00641025641025641,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.8042247,0,106.6990655,0,3.0,0,1,0,1.0,0,0.6,0,0.100549,0,0.335192,0,1.0,0,0.25,0,-0.05,0,0.415864,0,156.0,0,0.253613,0,6.220702043501284,1,5.0,1,0.0,0,0.00641025641025641
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJjZf3whUpdTERMvKAcT01n24,Cứu Hộ Xe Máy Tận Nơi - Minh Thành Motor,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,phu nhuan,10.7976038,106.6886235,5.0,9,1.0,1,1.0,0.334015,0.616905,1.0,0.25,0.0,0.644308,0,0,0,0,0,0,1,1,0,1,0.0,0,0,1,1,0,1.0,0,3.0,0,6.5,1,3.0,0,10.7976038,0,106.6886235,0,5.0,0,9,0,1.0,0,1.0,0,0.334015,0,0.616905,0,1.0,0,0.25,0,0.0,0,0.644308,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJa6iwecMvdTERsw1L3diejoA,"Sửa Xe, Cứu Hộ Xe Máy 24h - Minh Thành Motor",0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,phu nhuan,10.7901838,106.6672713,5.0,4,1.0,1,1.0,0.233467,0.581713,1.0,0.375,0.0,0.648444,0,0,0,0,0,1,1,1,0,1,0.0,0,0,1,1,0,1.0,0,3.0,0,6.5,1,3.0,0,10.7901838,0,106.6672713,0,5.0,0,4,0,1.0,0,1.0,0,0.233467,0,0.581713,0,1.0,0,0.375,0,0.0,0,0.648444,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJtWbT9ecpdTERrtjuFdkeYPk,Bãi giữ xe ô tô Phú Nhuận,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,phu nhuan,10.8006424,106.6697206,5.0,38,1.0,1,1.0,0.53144,0.686004,1.0,0.125,0.0,0.660274,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.0,0,6.5,1,3.0,0,10.8006424,0,106.6697206,0,5.0,0,38,0,1.0,0,1.0,0,0.53144,0,0.686004,0,1.0,0,0.125,0,0.0,0,0.660274,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJk8NbU04pdTERq7ObcOY9c20,AKauto - Trung tâm chăm sóc & phụ kiện ô tô cao cấp,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,binh thanh,10.788852,106.715083,4.9,108,1.0,1,0.98,0.680531,0.728186,1.0,0.125,0.0,0.68471,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.0,0,6.5,1,3.0,0,10.788852,0,106.715083,0,4.9,0,108,0,1.0,0,0.98,0,0.680531,0,0.728186,0,1.0,0,0.125,0,0.0,0,0.68471,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJ4TQNDSgndTERorwB5PIlsgg,VinaWash quận 9,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,quan 1,10.8319576,106.7675986,4.7,123,1.0,1,0.94,0.699234,0.864732,1.0,0.25,0.0,0.768091,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.0,0,6.5,1,3.0,0,10.8319576,0,106.7675986,0,4.7,0,123,0,1.0,0,0.94,0,0.699234,0,0.864732,0,1.0,0,0.25,0,0.0,0,0.768091,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJF1Qrl6cpdTERCXUfcS9g9NU,Rửa xe - Thay nhớt oto & xe máy,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,binh thanh,10.823647,106.7027793,4.1,14,1.0,1,0.82,0.392832,0.547491,1.0,0.375,-0.05,0.573013,1,0,0,0,0,0,1,1,0,1,0.0,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.823647,0,106.7027793,0,4.1,0,14,0,1.0,0,0.82,0,0.392832,0,0.547491,0,1.0,0,0.375,0,-0.05,0,0.573013,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJZ1Hh4q0ndTER4eNwjGtjkJI,Tiệm Rửa Xe Việt,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,thu duc,10.83472,106.7597,4.5,2,1.0,1,0.9,0.159366,0.505778,1.0,0.25,-0.05,0.525568,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.0,0,6.5,1,3.0,0,10.83472,0,106.7597,0,4.5,0,2,0,1.0,0,0.9,0,0.159366,0,0.505778,0,1.0,0,0.25,0,-0.05,0,0.525568,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJI0jt1dQndTER-lWzmX3cff4,RỬA XE KHÔNG CHẠM,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,thu duc,10.8338648,106.7643364,4.6,9,1.0,1,0.92,0.334015,0.576905,1.0,0.25,0.0,0.618308,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.0,0,6.5,1,3.0,0,10.8338648,0,106.7643364,0,4.6,0,9,0,1.0,0,0.92,0,0.334015,0,0.576905,0,1.0,0,0.25,0,0.0,0,0.618308,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJmSZaf50vdTERibmZUmPQII8,Dịch Vụ Rửa Xe Huỳnh Sơn,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,quan 7,10.744593,106.7086011,5.0,5,,1,1.0,0.259914,0.59097,0.5,0.25,-0.05,0.478932,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.744593,0,106.7086011,0,5.0,0,5,1,-1.0,0,1.0,0,0.259914,0,0.59097,0,0.5,0,0.25,0,-0.05,0,0.478932,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJrxEhyIIvdTERpzjfV1HdYl8,Rửa Xe 21,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,quan 7,10.7428874,106.7117413,4.8,6,,1,0.96,0.282275,0.578796,0.5,0.25,-0.05,0.470572,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.7428874,0,106.7117413,0,4.8,0,6,1,-1.0,0,0.96,0,0.282275,0,0.578796,0,0.5,0,0.25,0,-0.05,0,0.470572,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJ0TqeIy0vdTERr_niNpsSS30,Rửa xe bọt tuyết PHẠM NGUYỄN,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,quan 7,10.7396013,106.7126502,4.3,3,,1,0.86,0.201097,0.500384,0.5,0.25,-0.05,0.421228,1,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.7396013,0,106.7126502,0,4.3,0,3,1,-1.0,0,0.86,0,0.201097,0,0.500384,0,0.5,0,0.25,0,-0.05,0,0.421228,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJ6XOOLpgvdTER9Zpy6y1jLbk,Dịch Vụ Rửa Xe 490,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,quan 7,10.7350655,106.7023385,5.0,3,,1,1.0,0.201097,0.570384,0.5,0.25,-0.05,0.466728,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.7350655,0,106.7023385,0,5.0,0,3,1,-1.0,0,1.0,0,0.201097,0,0.570384,0,0.5,0,0.25,0,-0.05,0,0.466728,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJQ6N5AO8udTERQ5hugngZmpE,Rửa Xe Văn Minh,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,quan 10,10.7613403,106.6621278,3.8,4,,1,0.76,0.233467,0.461713,0.5,0.25,-0.05,0.395444,1,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.7613403,0,106.6621278,0,3.8,0,4,1,-1.0,0,0.76,0,0.233467,0,0.461713,0,0.5,0,0.25,0,-0.05,0,0.395444,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJb6J3gXIvdTEROpw7m7E5HAE,Rửa Xe Dũng Phuộc,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,quan 4,10.7561475,106.7025484,3.5,33,,1,0.7,0.511537,0.529038,0.5,0.125,-0.05,0.408644,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.7561475,0,106.7025484,0,3.5,0,33,1,-1.0,0,0.7,0,0.511537,0,0.529038,0,0.5,0,0.125,0,-0.05,0,0.408644,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJkymt7dAudTERO7uajjNhIp4,Tiệm Rửa Xe Hùng,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,quan 10,10.78157,106.6683739,4.0,56,,1,0.8,0.586489,0.605271,0.5,0.125,-0.05,0.456696,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.78157,0,106.6683739,0,4.0,0,56,1,-1.0,0,0.8,0,0.586489,0,0.605271,0,0.5,0,0.125,0,-0.05,0,0.456696,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJocY7RBwsdTERRio-1BfS-60,Tiệm Rửa Xe Hoàng Uyên,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,tan phu,10.7787029,106.6252005,5.0,4,,1,1.0,0.233467,0.581713,0.5,0.25,-0.05,0.473444,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.7787029,0,106.6252005,0,5.0,0,4,1,-1.0,0,1.0,0,0.233467,0,0.581713,0,0.5,0,0.25,0,-0.05,0,0.473444,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJ6XVg57IvdTERzGUbWVVPQe0,Rua xe,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,quan 1,10.7616235,106.6932433,5.0,1,0.0,1,1.0,0.100549,0.535192,0.0,0.25,-0.05,0.345864,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.7616235,0,106.6932433,0,5.0,0,1,0,0.0,0,1.0,0,0.100549,0,0.535192,0,0.0,0,0.25,0,-0.05,0,0.345864,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJ37xIXCEvdTERBKA_XiotlJU,Rửa xe 103,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,quan 3,10.7723281,106.6814695,5.0,2,0.0,1,1.0,0.159366,0.555778,0.0,0.25,-0.05,0.358068,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.7723281,0,106.6814695,0,5.0,0,2,0,0.0,0,1.0,0,0.159366,0,0.555778,0,0.0,0,0.25,0,-0.05,0,0.358068,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJ_zTRdwAvdTER2eye_1Z6Db8,Rửa xe ô tô Trung Sơn,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,quan 1,10.7341149,106.6884787,3.8,62,,1,0.76,0.601007,0.740352,0.5,0.25,0.0,0.589209,1,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.7341149,0,106.6884787,0,3.8,0,62,1,-1.0,0,0.76,0,0.601007,0,0.740352,0,0.5,0,0.25,0,0.0,0,0.589209,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJLQDJI4MtdTER4cu80KJiWs4,"RỬA XE VÁ VỎ Ô TÔ, MOTO HUY TIẾN",0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,tan phu,10.7818276,106.6206099,4.0,8,,1,0.8,0.318731,0.511556,0.5,0.25,-0.05,0.426137,1,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.7818276,0,106.6206099,0,4.0,0,8,1,-1.0,0,0.8,0,0.318731,0,0.511556,0,0.5,0,0.25,0,-0.05,0,0.426137,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJY8lsYOMrdTERMK1y_tV4cFc,Rửa xe Tý,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,tan phu,10.7972045,106.6205348,4.0,4,,1,0.8,0.233467,0.481713,0.5,0.25,-0.05,0.408444,1,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.7972045,0,106.6205348,0,4.0,0,4,1,-1.0,0,0.8,0,0.233467,0,0.481713,0,0.5,0,0.25,0,-0.05,0,0.408444,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJxaezAYIpdTERtKblomS9oMY,Rửa xe TrungUyen,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,tan binh,10.7937616,106.6585361,4.0,5,,1,0.8,0.259914,0.49097,0.5,0.25,0.0,0.463932,1,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.7937616,0,106.6585361,0,4.0,0,5,1,-1.0,0,0.8,0,0.259914,0,0.49097,0,0.5,0,0.25,0,0.0,0,0.463932,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJv7nemWYudTERASBX3GEc6Ts,Tiệm Rửa Xe 415,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,quan 8,10.7473148,106.6580278,3.7,61,,1,0.74,0.598686,0.57954,0.5,0.25,-0.05,0.464727,1,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.7473148,0,106.6580278,0,3.7,0,61,1,-1.0,0,0.74,0,0.598686,0,0.57954,0,0.5,0,0.25,0,-0.05,0,0.464727,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_012,search_evt_0012,user_003,session_003_02,nearby,ChIJaTNhOAAtdTERJAmFIrkm7Yk,Rửa Xe Bình Tân,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.0,6.5,,0,,,,,,False,,False,,False,binh tan,10.787619,106.6162779,3.8,9,,1,0.76,0.334015,0.496905,0.5,0.125,-0.05,0.391308,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,1.0,0,3.0,0,6.5,1,3.0,0,10.787619,0,106.6162779,0,3.8,0,9,1,-1.0,0,0.76,0,0.334015,0,0.496905,0,0.5,0,0.125,0,-0.05,0,0.391308,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
