district,merchant_name,merchant_type,merchant_type_id,merchant_type_ids,merchant_types,address,phone,website,latitude,longitude,rating,review_count_source,price,open_state,hours,friday_hours,merchant_id,provider_id,data_id,data_cid,unclaimed_listing,service_options_on_site,normalized_merchant_name,normalized_address,is_duplicate_merchant_id,is_duplicate_name_address,is_duplicate_any
binh thanh,"🔧 Sửa Xe Tay Ga – Làm Nồi Tay Ga – Rửa Xe Moto Uy Tín Tại số 88 Nguyễn khuyến, Quận Bình Thạnh, TP.HCM",Cửa hàng sửa chữa xe máy,motorcycle_repair_shop,motorcycle_repair_shop,Cửa hàng sửa chữa xe máy,"88 Nguyễn Khuyến, Phường 12, Bình Thạnh, Hồ Chí Minh, Việt Nam",+84 582 266 448,,10.8101799,106.7000332,5.0,60,,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJbbjeA9spdTER80lmGQK94QU,/g/11rv61v09y,0x317529db03deb86d:0x5e1bd02196649f3,423827656663255539,False,,sua xe tay ga lam noi tay ga rua xe moto uy tin tai so 88 nguyen khuyen quan binh thanh tp hcm,88 nguyen khuyen phuong 12 binh thanh ho chi minh viet nam,False,False,False
tan binh,Rửa xe máy,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"16 C1, Tân Bình, Hồ Chí Minh, Việt Nam",+84 388 275 905,,10.8029426,106.6458603,4.0,49,,Đang mở cửa · Đóng cửa vào 19:00,Đang mở cửa · Đóng cửa vào 19:00,07:00–19:00,ChIJ7RD6mUQpdTERda6cUV17nPc,/g/11h3lflxcr,0x3175294499fa10ed:0xf79c7b5d519cae75,17842271464466460277,False,,rua xe may,16 c1 tan binh ho chi minh viet nam,False,False,False
tan binh,Tiệm Rửa Xe Tân Bình,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"477 Lê Trọng Tấn, Sơn Kỳ, Tân Phú, Hồ Chí Minh, Việt Nam",+84 937 990 599,,10.8100854,106.6129911,4.0,1,,Đang mở cửa,Đang mở cửa,,ChIJoXZmyu4rdTERbuUsj31vz1c,/g/11cs32b4v0,0x31752beeca6676a1:0x57cf6f7d8f2ce56e,6327398586542515566,True,,tiem rua xe tan binh,477 le trong tan son ky tan phu ho chi minh viet nam,False,False,False
tan binh,Rửa xe oto xe máy Lê Sơn,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"122/17 Yên Thế, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam",+84 835 700 033,,10.8142981,106.6691307,4.9,20,,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJFXXccH8pdTERiiAE5msivWA,/g/11wwhfdlnw,0x3175297f70dc7515:0x60bd226be604208a,6970765645055271050,True,,rua xe oto xe may le son,122 17 yen the phuong 2 tan binh ho chi minh viet nam,False,False,False
tan binh,Rửa xe Trọng Hữu,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"471 Đ. Kênh Tân Hóa, Phú Trung, Tân Phú, Hồ Chí Minh, Việt Nam",,,10.781109,106.640336,4.8,30,,Đang mở cửa · Đóng cửa vào 18:30,Đang mở cửa · Đóng cửa vào 18:30,07:00–18:30,ChIJqyScx6gvdTERn7780zpzSEs,/g/11h11g5yd7,0x31752fa8c79c24ab:0x4b48733ad3fcbe9f,5424712447669616287,False,,rua xe trong huu,471 kenh tan hoa phu trung tan phu ho chi minh viet nam,False,False,False
tan binh,Rửa xe ô tô 206 (Bình Tân),Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"206 Đường số 1, An Lạc, Bình Tân, Hồ Chí Minh 700000, Việt Nam",+84 967 456 066,,10.7262256,106.6154563,4.2,9,,Đang mở cửa · Đóng cửa vào 18:30,Đang mở cửa · Đóng cửa vào 18:30,07:30–18:30,ChIJHX0n8eYtdTERDwJEkcAFVi4,/g/11fmrqg_3j,0x31752de6f1277d1d:0x2e5605c09144020f,3338862498370814479,False,,rua xe o to 206 binh tan,206 uong so 1 an lac binh tan ho chi minh 700000 viet nam,False,False,False
tan binh,Tiệm Rửa Xe 527,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"527 Bình Thành, Bình Hưng Hoà B, Bình Tân, Hồ Chí Minh, Việt Nam",+84 779 977 858,,10.8191599,106.5870038,5.0,17,,Đang mở cửa · Đóng cửa vào 19:00,Đang mở cửa · Đóng cửa vào 19:00,07:00–19:00,ChIJ10xYpLIrdTERfmLaNoCswF4,/g/11qbhwzkwf,0x31752bb2a4584cd7:0x5ec0ac8036da627e,6827646701769745022,True,,tiem rua xe 527,527 binh thanh binh hung hoa b binh tan ho chi minh viet nam,False,False,False
tan binh,Hoàng tấn rửa xe,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"67 Đường Số 1, Bình Hưng Hoà B, Bình Tân, Hồ Chí Minh, Việt Nam",+84 938 339 739,,10.8022027,106.5933756,5.0,1,,Đang mở cửa · Đóng cửa vào 22:00,Đang mở cửa · Đóng cửa vào 22:00,06:00–22:00,ChIJSyNDlccrdTERWfWofzGKPOc,/g/11tf3wpw57,0x31752bc79543234b:0xe73c8a317fa8f559,16662344666563802457,False,,hoang tan rua xe,67 uong so 1 binh hung hoa b binh tan ho chi minh viet nam,False,False,False
tan binh,Tiệm Rửa Xe Út,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"142 Đ. Trần Thái Tông, Phường 15, Tân Bình, Hồ Chí Minh, Việt Nam",+84 28 3815 1610,,10.8167443,106.6359271,4.5,4,,,,,ChIJuY52JmcpdTERhgDnRu-RC2s,/g/11y13fyr4,0x3175296726768eb9:0x6b0b91ef46e70086,7713419243674861702,True,,tiem rua xe ut,142 tran thai tong phuong 15 tan binh ho chi minh viet nam,False,False,False
tan binh,Bãi rửa xe Tân Đức Thành,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"29 Đ. Số 17C, Bình Trị Đông B, Bình Tân, Hồ Chí Minh, Việt Nam",,,10.7441876,106.6106308,5.0,2,,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJld8bSygtdTERhcLur7VaVY8,/g/11j_626y6p,0x31752d284b1bdf95:0x8f555ab5afeec285,10328261056831341189,True,,bai rua xe tan uc thanh,29 so 17c binh tri ong b binh tan ho chi minh viet nam,False,False,False
tan binh,Rửa Xe Hà Anh,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"10 Tân Thắng, Sơn Kỳ, Tân Phú, Hồ Chí Minh, Việt Nam",+84 888 403 456,,10.8072944,106.6216328,4.5,31,,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJgTH9XeQrdTERgB-2deLVAZc,/g/11csbsgr49,0x31752be45dfd3181:0x9701d5e275b61f80,10881213343318024064,True,,rua xe ha anh,10 tan thang son ky tan phu ho chi minh viet nam,False,False,False
tan binh,Tiệm rửa xe bất ổn,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"102Đ Đ. Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam",,,10.808624,106.6691757,5.0,1,,,,,ChIJ4-QrgWspdTER8VQBWPE8SEU,/g/11svnxxsk2,0x3175296b812be4e3:0x45483cf1580154f1,4992307194201462001,True,,tiem rua xe bat on,102 pho quang phuong 2 tan binh ho chi minh viet nam,False,False,False
tan binh,RỬA XE 24H TÊN LỬA,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"104 Đ. Tên Lửa, An Lạc A, Bình Tân, Hồ Chí Minh, Việt Nam",+84 904 340 339,,10.7416522,106.6143574,3.2,31,,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJ5yuYAlstdTERzSWv0sfX_pc,/g/11mw7rs449,0x31752d5b02982be7:0x97fed7c7d2af25cd,10952428597044782541,True,,rua xe 24h ten lua,104 ten lua an lac a binh tan ho chi minh viet nam,False,False,False
tan binh,Rửa xe hơi,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"47 Đ. Trường Chinh, Phường 11, Tân Bình, Hồ Chí Minh 700000, Việt Nam",,,10.7936417,106.6517852,4.0,3,,Đang mở cửa,Đang mở cửa,,ChIJBVGXtx4pdTERLe9VRcHr_Ao,/g/11t__9dng0,0x3175291eb7975105:0xafcebc14555ef2d,791766849834839853,True,,rua xe hoi,47 truong chinh phuong 11 tan binh ho chi minh 700000 viet nam,False,False,False
tan binh,Trung tâm chăm sóc xe Phước Thắng,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"424 Đ. Lê Văn Sỹ, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam",+84 374 592 284,,10.7994038,106.6615385,4.9,28,,Đang mở cửa · Đóng cửa vào 18:30,Đang mở cửa · Đóng cửa vào 18:30,06:30–18:30,ChIJE15xZR8pdTERjhHTMKfts8c,/g/11jzd1f6_f,0x3175291f65715e13:0xc7b3eda730d3118e,14390106536713326990,False,,trung tam cham soc xe phuoc thang,424 le van sy phuong 2 tan binh ho chi minh viet nam,False,False,False
tan binh,Tiệm Rửa Xe Bọt Tuyết TĐ23 QK7,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"102 Đ. Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh 72108, Việt Nam",+84 962 855 464,,10.8078417,106.6686865,4.4,13,,,,,ChIJFQfLdiQpdTER4UkX_T_S-u4,/g/1hc5yqr1y,0x3175292476cb0715:0xeefad23ffd1749e1,17220307297475447265,True,,tiem rua xe bot tuyet t23 qk7,102 pho quang phuong 2 tan binh ho chi minh 72108 viet nam,False,False,False
tan binh,Rửa xe 79 Lý Thường Kiệt,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"79 Đ. Lý Thường Kiệt, Phường 8, Tân Bình, Hồ Chí Minh, Việt Nam",+84 979 999 113,,10.7834437,106.6541117,3.7,23,,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJkSQ5sOsvdTERcNDqTNVgDCY,/g/11pkvw46zh,0x31752febb0392491:0x260c60d54cead070,2741672742396547184,False,,rua xe 79 ly thuong kiet,79 ly thuong kiet phuong 8 tan binh ho chi minh viet nam,False,False,False
tan binh,TIỆM RỬA XE THAY NHỚT 25,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"Thang pho go, 25 Trung Lang, Phường 12, Tân Bình, Hồ Chí Minh, Việt Nam",,,10.7945248,106.6472173,4.6,5,,Đang mở cửa · Đóng cửa vào 18:00,Đang mở cửa · Đóng cửa vào 18:00,Mở cửa cả ngày,ChIJ4125gUwpdTERrnzAA-z9GJs,/g/11g6rl2766,0x3175294c81b95de3:0x9b18fdec03c07cae,11175961665436941486,False,,tiem rua xe thay nhot 25,thang pho go 25 trung lang phuong 12 tan binh ho chi minh viet nam,False,False,False
tan binh,Tiệm Rửa Xe 67,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"67 Hoàng Sa, Tân Bình, Hồ Chí Minh, Việt Nam",,,10.7895051,106.6663638,4.7,3,,Đang mở cửa,Đang mở cửa,,ChIJm1O96dIudTERcD1jU6rlpNI,/g/11y00ytry,0x31752ed2e9bd539b:0xd2a4e5aa53633d70,15178509163851627888,True,,tiem rua xe 67,67 hoang sa tan binh ho chi minh viet nam,False,False,False
tan binh,Tiệm Rửa Xe Minh Thuần,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"14 Đ. Phạm Đăng Giảng, Bình Hưng Hòa, Bình Tân, Hồ Chí Minh, Việt Nam",+84 933 260 920,,10.8206135,106.6057421,4.7,3,,,,,ChIJTWkqpMArdTER-wxvgnjxLIo,/g/11bccmh10q,0x31752bc0a42a694d:0x8a2cf178826f0cfb,9956598376096009467,True,,tiem rua xe minh thuan,14 pham ang giang binh hung hoa binh tan ho chi minh viet nam,False,False,False
tan binh,Tiệm Rửa Xe Duy,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"B56 Hồng Hà, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam",+84 979 985 050,,10.81552,106.6684,5.0,2,,Đang mở cửa,Đang mở cửa,,ChIJfXakHRkpdTER1n5X5stG_RM,/g/11hfb4wwxs,0x317529191da4767d:0x13fd46cbe6577ed6,1440385297385225942,False,,tiem rua xe duy,b56 hong ha phuong 2 tan binh ho chi minh viet nam,False,False,False
tan binh,Rửa xe Nam Vi,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"QHXX+6WQ, Đường số 10, Bình Hưng Hoà A, Bình Tân, Hồ Chí Minh, Việt Nam",,,10.7980796,106.5998577,5.0,4,,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJKXdY1iwrdTER2OyuGxR9dWI,/g/11j0_92hwy,0x31752b2cd6587729:0x62757d141baeecd8,7094714313309351128,True,,rua xe nam vi,qhxx 6wq uong so 10 binh hung hoa a binh tan ho chi minh viet nam,False,False,False
tan binh,Tiệm Rửa Xe Tấn Thi,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"34 Đường số 9, An Lạc, Bình Tân, Hồ Chí Minh, Việt Nam",+84 908 408 090,,10.7198955,106.6119903,2.0,1,,Đang mở cửa,Đang mở cửa,,ChIJ4TFaeu4tdTERAc3sbiLLsbs,/g/11qxxhw4bb,0x31752dee7a5a31e1:0xbbb1cb226eeccd01,13524814504720649473,True,,tiem rua xe tan thi,34 uong so 9 an lac binh tan ho chi minh viet nam,False,False,False
tan binh,GIỮ XE-RỬA XE,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"11-13 Đường số 55A, Khu Phố 9, Bình Tân, Hồ Chí Minh, Việt Nam",,,10.7528016,106.5975069,5.0,14,,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJuZcHPgAtdTERsK2mXdxRvoo,/g/11wwf_z6pk,0x31752d003e0797b9:0x8abe51dc5da6adb0,9997518229714939312,True,,giu xe rua xe,11 13 uong so 55a khu pho 9 binh tan ho chi minh viet nam,False,False,False
tan binh,DIAMOND DETAILING - Chăm sóc xe chuyên nghiệp Tân Bình,Bãi rửa xe ô tô,car_wash,"car_wash, car_service","Bãi rửa xe ô tô, Dịch vụ ô tô riêng","18E/14, Cộng Hòa, Phường 4, Tân Bình, Hồ Chí Minh, Việt Nam",+84 907 223 186,https://diamondcarcare.com.vn/,10.8075407,106.6552557,4.9,63,,Đang mở cửa · Đóng cửa vào 17:30,Đang mở cửa · Đóng cửa vào 17:30,08:00–17:30,ChIJ1ZUpBBEpdTERVTiWZz1qDEM,/g/11qn1196jl,0x31752911042995d5:0x430c6a3d67963855,4831353312225146965,False,True,diamond detailing cham soc xe chuyen nghiep tan binh,18e 14 cong hoa phuong 4 tan binh ho chi minh viet nam,False,False,False
tan binh,Rửa xe TrungUyen,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"53 Hoàng Việt, Phường 4, Tân Bình, Hồ Chí Minh, Việt Nam",+84 938 047 859,,10.7937616,106.6585361,4.0,5,,,,,ChIJxaezAYIpdTERtKblomS9oMY,/g/11y3yqpw0b,0x3175298201b3a7c5:0xc6a0bd64a2e5a6b4,14312647855710774964,False,,rua xe trunguyen,53 hoang viet phuong 4 tan binh ho chi minh viet nam,False,False,False
tan binh,Tiệm Rửa Xe Thảo,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"90 Thân Nhân Trung, Tân Bình, Hồ Chí Minh 736868, Việt Nam",,,10.8051097,106.6427491,1.0,1,,,,,ChIJCQ-VFkUpdTERd_2tZTk-7DM,/g/11zbqqbnl,0x3175294516950f09:0x33ec3e3965adfd77,3741433806677998967,True,,tiem rua xe thao,90 than nhan trung tan binh ho chi minh 736868 viet nam,False,False,False
tan binh,RỬA XE CHĂM SÓC XE Ô TÔ CHUYÊN NGHIỆP - LUX AUTO DETAILING,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"111 Bàu Cát 8, Phường 11, Tân Bình, Hồ Chí Minh 700000, Việt Nam",+84 904 581 826,https://luxautodetailing.vn/,10.7875134,106.6440213,4.0,12,,Đang mở cửa · Đóng cửa vào 18:00,Đang mở cửa · Đóng cửa vào 18:00,07:30–18:00,ChIJd1yMf7YvdTERJDoGEVtrQy0,/g/11srm8x1zb,0x31752fb67f8c5c77:0x2d436b5b11063a24,3261568594018187812,False,,rua xe cham soc xe o to chuyen nghiep lux auto detailing,111 bau cat 8 phuong 11 tan binh ho chi minh 700000 viet nam,False,False,False
tan binh,Rửa xe,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"191 Đ. Nguyễn Súy, Tân Quý, Tân Phú, Hồ Chí Minh, Việt Nam",,,10.7952783,106.6226058,5.0,1,,Đang mở cửa · Đóng cửa vào 17:00,Đang mở cửa · Đóng cửa vào 17:00,08:00–17:00,ChIJmR_HbS8rdTERW_MPC6TllGQ,/g/11j4gyylv4,0x31752b2f6dc71f99:0x6494e5a40b0ff35b,7247670193068962651,True,,rua xe,191 nguyen suy tan quy tan phu ho chi minh viet nam,False,False,False
tan binh,Rửa xe bọt tuyết 34,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"34 Đường số 1, Tân Thành, Tân Phú, Hồ Chí Minh, Việt Nam",,,10.7903582,106.631601,5.0,2,,Đang mở cửa · Đóng cửa vào 17:00,Đang mở cửa · Đóng cửa vào 17:00,08:00–17:00,ChIJa0Ioe3kvdTERneUe8H-ItFc,/g/11j8ztb8tp,0x31752f797b28426b:0x57b4887ff01ee59d,6319826260178429341,True,,rua xe bot tuyet 34,34 uong so 1 tan thanh tan phu ho chi minh viet nam,False,False,False
tan binh,Tiệm Rửa Xe Thanh Giang,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"48 Ni Sư Huỳnh Liên, Phường 10, Tân Bình, Hồ Chí Minh 70000, Việt Nam",+84 988 847 123,,10.7831638,106.6492599,0.0,0,,,,,ChIJUbGQBbcudTERyqtCczm3HWE,/g/11cs31x0x5,0x31752eb70590b151:0x611db7397342abca,6997950853378386890,True,,tiem rua xe thanh giang,48 ni su huynh lien phuong 10 tan binh ho chi minh 70000 viet nam,False,False,False
tan binh,XE ĐẸP DETAILING - ĐỘ XE Ô TÔ - ĐỖ XE 24/24 - RỬA XE,Bãi rửa xe ô tô,car_wash,"car_wash, auto_tune_up_service, automobile_storage_facility, car_accessories_store, car_detailing_service, car_rental_agency, bike_wash, parking_lot, self_service_car_wash","Bãi rửa xe ô tô, Dịch vụ độ xe ô tô, Kho giữ xe ô tô, Cửa hàng phụ tùng xe ô tô, Dịch vụ dán hoa văn xe ô tô, Đại lý cho thuê xe ô tô, Tiệm rửa xe hai bánh, Bãi đỗ xe, Trạm rửa xe hơi tự phục vụ","181 Hòa Bình, Hiệp Tân, Tân Phú, Hồ Chí Minh, Việt Nam",+84 987 188 198,http://xedepdetailing.vn/,10.771098,106.6287872,4.7,115,,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJR49LHcItdTERIiTJj8DLsa0,/g/11rbrf0vj0,0x31752dc21d4b8f47:0xadb1cbc08fc92422,12516008867345802274,False,True,xe ep detailing o xe o to o xe 24 24 rua xe,181 hoa binh hiep tan tan phu ho chi minh viet nam,False,False,False
tan binh,"Tiệm rửa xe oto, xe máy",Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"6 Thăng Long, Phường 4, Tân Bình, Hồ Chí Minh, Việt Nam",,,10.8014563,106.6607716,0.0,0,,,,,ChIJLemhAwApdTERR34xSxXLvK4,/g/11wx0pp41l,0x3175290003a1e92d:0xaebccb154b317e47,12591161950537350727,True,,tiem rua xe oto xe may,6 thang long phuong 4 tan binh ho chi minh viet nam,False,False,False
tan binh,Rửa Xe 91-93,Cửa hàng,store,store,Cửa hàng,"91 Trương Công Định, Tân Bình, Hồ Chí Minh, Việt Nam",,,10.7938498,106.6404938,3.4,5,,Đang mở cửa · Đóng cửa vào 19:00,Đang mở cửa · Đóng cửa vào 19:00,07:30–19:00,ChIJz1mTmFIpdTERjiD69zHhYcU,/g/1hc1q6hcl,0x31752952989359cf:0xc561e131f7fa208e,14222896702942748814,True,,rua xe 91 93,91 truong cong inh tan binh ho chi minh viet nam,False,False,False
tan binh,Tiệm Rửa Xe Lợi,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"128 Đ. Nguyễn Thị Tú, Bình Hưng Hoà B, Bình Tân, Hồ Chí Minh, Việt Nam",+84 376 408 318,,10.8158623,106.5965254,5.0,1,,Đang mở cửa,Đang mở cửa,,ChIJgfiozZcrdTERgrpi6nzaZUw,/g/11yypsztw,0x31752b97cda8f881:0x4c65da7cea62ba82,5505046349573438082,True,,tiem rua xe loi,128 nguyen thi tu binh hung hoa b binh tan ho chi minh viet nam,False,False,False
tan binh,Tiệm Rửa Xe A10,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"15 Đ. Bàu Cát, Tân Bình, Hồ Chí Minh 700000, Việt Nam",+84 28 3849 2463,,10.79326,106.640306,0.0,0,,Đang mở cửa,Đang mở cửa,,ChIJJ5f8pFIpdTERi1t8tXYVCAg,/g/1hc6hq944,0x31752952a4fc9727:0x8081576b57c5b8b,578736151712258955,True,,tiem rua xe a10,15 bau cat tan binh ho chi minh 700000 viet nam,False,False,False
tan binh,RỬA XE CƯỜNG THỊNH,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"5b Đường Liên Khu 2-10, Bình Hưng Hoà A, Bình Tân, Hồ Chí Minh, Việt Nam",+84 907 867 168,,10.7846319,106.6022742,5.0,4,,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJSxP8MwYtdTERSJoQpDIRBDM,/g/11rql6wzc5,0x31752d0633fc134b:0x33041132a4109a48,3676082105039755848,False,,rua xe cuong thinh,5b uong lien khu 2 10 binh hung hoa a binh tan ho chi minh viet nam,False,False,False
tan binh,"Bãi Rửa Xe (xe máy,ôtô,xe tải)",Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"27 Đ. Tây Lân, Bình Trị Đông A, Bình Tân, Hồ Chí Minh, Việt Nam",,,10.77087,106.5884294,3.9,7,,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJoT-HspgtdTERBcoGqMrCpq0,/g/11rmsj8ddw,0x31752d98b2873fa1:0xada6c2caa806ca05,12512902790353701381,False,,bai rua xe xe may oto xe tai,27 tay lan binh tri ong a binh tan ho chi minh viet nam,False,False,False
tan binh,Rửa xe ô tô xe máy,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"27 Đường CN6, Sơn Kỳ, Tân Phú, Hồ Chí Minh, Việt Nam",+84 938 023 576,,10.8079007,106.6116475,3.9,23,,Đang mở cửa · Đóng cửa vào 17:00,Đang mở cửa · Đóng cửa vào 17:00,08:00–17:00,ChIJPZmXbh8rdTERGxpIuP3LKdg,/g/11fn84h1fh,0x31752b1f6e97993d:0xd829cbfdb8481a1b,15576205076816468507,True,,rua xe o to xe may,27 uong cn6 son ky tan phu ho chi minh viet nam,False,False,False
tan binh,Rửa Xe Chuyên Nghiệp 409,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"409 Đ. Lê Văn Quới, Bình Trị Đông A, Bình Tân, Hồ Chí Minh, Việt Nam",+84 938 993 117,,10.7762551,106.60591,3.9,29,,Đang mở cửa · Đóng cửa vào 19:00,Đang mở cửa · Đóng cửa vào 19:00,07:00–19:00,ChIJ38H8RSYtdTERwnKFSQ6DmEk,/g/11hdnk20kf,0x31752d2645fcc1df:0x4998830e498572c2,5303132658615022274,False,,rua xe chuyen nghiep 409,409 le van quoi binh tri ong a binh tan ho chi minh viet nam,False,False,False
tan binh,Dịch Vụ Rửa Xe Mạnh Khang,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"23 Đường số 7, An Lạc A, Bình Tân, Hồ Chí Minh, Việt Nam",,,10.7515808,106.6223573,4.6,13,,Đang mở cửa · Đóng cửa vào 21:00,Đang mở cửa · Đóng cửa vào 21:00,08:00–21:00,ChIJoR3SkCwsdTER0lqlQ5kQF3c,/g/11btrrvmfs,0x31752c2c90d21da1:0x7717109943a55ad2,8581345865428720338,True,,dich vu rua xe manh khang,23 uong so 7 an lac a binh tan ho chi minh viet nam,False,False,False
tan binh,Tiệm rửa xe Tân Hoàng Bách,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"255 Đ. Số 1, Bình Trị Đông B, Bình Tân, Hồ Chí Minh, Việt Nam",,,10.7484187,106.6137032,4.0,3,,Đang mở cửa,Đang mở cửa,,ChIJRYulAAAtdTERZXm5vIjpXm0,/g/11y4nzyxmf,0x31752d0000a58b45:0x6d5ee988bcb97965,7880993171436042597,True,,tiem rua xe tan hoang bach,255 so 1 binh tri ong b binh tan ho chi minh viet nam,False,False,False
tan binh,Công Ty Tearu Việt Nam,Cửa hàng máy móc,machine_shop,machine_shop,Cửa hàng máy móc,"Đường số 5, Bình Hưng Hoà, Bình Tân, Thành phố Hồ Chí Minh 71500, Việt Nam",+84 983 690 096,https://tearu.vn/,10.8055947,106.6041776,5.0,14,,Đang mở cửa · Đóng cửa vào 17:30,Đang mở cửa · Đóng cửa vào 17:30,08:00–17:30,ChIJH-v4EnordTER-35JNAFAVHo,/g/11r9v5jz6p,0x31752b7a12f8eb1f:0x7a54400134497efb,8814740744587280123,False,,cong ty tearu viet nam,uong so 5 binh hung hoa binh tan thanh pho ho chi minh 71500 viet nam,False,False,False
tan binh,Rửa xe Vườn Lài,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"88 Đ. Vườn Lài, Phú Thọ Hòa, Tân Phú, Hồ Chí Minh, Việt Nam",,,10.7880435,106.6322872,5.0,1,,Đang mở cửa · Đóng cửa vào 18:00,Đang mở cửa · Đóng cửa vào 18:00,03:00–18:00,ChIJC8RJnIwvdTER83b1UlHd4Xs,/g/11jbctt_1g,0x31752f8c9c49c40b:0x7be1dd5152f576f3,8926659277778941683,True,,rua xe vuon lai,88 vuon lai phu tho hoa tan phu ho chi minh viet nam,False,False,False
tan binh,Rửa Xe Cây Xăng 19 BIS Cộng Hòa,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"19Bis Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh, Việt Nam",,,10.8015732,106.6485612,2.9,15,,Đang mở cửa,Đang mở cửa,,ChIJf48Ktg0pdTERaZssfUKL-tU,/g/11g10fq75q,0x3175290db60a8f7f:0xd5fa8b427d2c9b69,15418789391940492137,True,,rua xe cay xang 19 bis cong hoa,19bis cong hoa phuong 12 tan binh ho chi minh viet nam,False,False,False
tan binh,"Nhớt Motul, rửa xe ôtô, xe máy, cafe Đà Lạt",Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"75c Nhất Chi Mai, Tân Bình, Hồ Chí Minh, Việt Nam",,,10.8062352,106.639328,0.0,0,,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJHyisIPIpdTERJTjZgY9Wsus,/g/11tnj0vpng,0x317529f220ac281f:0xebb2568f81d93825,16983732319126370341,True,,nhot motul rua xe oto xe may cafe a lat,75c nhat chi mai tan binh ho chi minh viet nam,False,False,False
