impression_event_id,query_id,search_event_id,user_id,session_id,event_ts,search_mode,merchant_id,merchant_name,rank_position,base_rank_score,final_rank_score,distance_km,route_distance_proxy,detour_proxy,reason_tags
imp_evt_00364,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:24:46+00:00,on_route,ChIJK6JHgKsodTERm6UGeCKw7so,Rửa Xe - Thay Nhớt Tấn Phong,23,0.547228,0.599579,,1.7334994102675134,0.6293419663790232,low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00365,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:24:48+00:00,on_route,ChIJE15xZR8pdTERjhHTMKfts8c,Trung tâm chăm sóc xe Phước Thắng,24,0.694856,0.592995,,1.6968071512382554,2.6392643904534143,high_rating|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00366,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:24:50+00:00,on_route,ChIJt4iAA9QpdTERYuimTqEKPUg,D superwash,25,0.608068,0.576972,,1.8246856403749752,1.1953297501950129,low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00367,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:24:52+00:00,on_route,ChIJx7Jetc4udTERaURpkyVmgdg,Tiệm Rửa Xe Dân Trí,26,0.669455,0.55532,,1.755814888988379,3.5086923327524797,high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00368,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:24:54+00:00,on_route,ChIJ4TQNDSgndTERorwB5PIlsgg,VinaWash quận 9,27,0.768091,0.553935,,1.9419902450090083,3.858524789662072,high_rating|popular|trusted|open_now|exterior_wash|car_supported
imp_evt_00369,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:24:56+00:00,on_route,ChIJF1Qrl6cpdTERCXUfcS9g9NU,Rửa xe - Thay nhớt oto & xe máy,28,0.573013,0.536175,,2.2262791096628285,1.018728821558673,low_detour|open_now|service_rich|exterior_wash|car_supported
imp_evt_00370,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:24:58+00:00,on_route,ChIJZ1Hh4q0ndTER4eNwjGtjkJI,Tiệm Rửa Xe Việt,29,0.525568,0.535055,,1.5679435074305172,2.850390198095667,high_rating|open_now|exterior_wash|car_supported
imp_evt_00371,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:25:00+00:00,on_route,ChIJBRwQhiEvdTER3nNM1IQr4AU,Rửa xe 100B,30,0.635013,0.517599,,2.155730712630654,2.518881863471254,high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00372,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:25:02+00:00,on_route,ChIJI0jt1dQndTER-lWzmX3cff4,RỬA XE KHÔNG CHẠM,31,0.618308,0.514695,,1.7985840246892273,3.48635079978464,high_rating|open_now|exterior_wash|car_supported
imp_evt_00373,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:25:04+00:00,on_route,ChIJuTqPJXQpdTERyZA9HLklfaY,Rửa xe,32,0.578932,0.492151,,2.1020895929969257,3.2389878928353735,high_rating|open_now|exterior_wash|car_supported
imp_evt_00374,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:25:06+00:00,on_route,ChIJMfw2TQAvdTER1SLfRI5lVQM,Rửa xe Ô tô - Xe máy 49 Thành Thái,33,0.605513,0.469693,,2.1775636182935676,3.9168534377008424,high_rating|open_now|service_rich|exterior_wash|car_supported
imp_evt_00375,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:25:08+00:00,on_route,ChIJBVGXtx4pdTERLe9VRcHr_Ao,Rửa xe hơi,34,0.501728,0.361089,,2.4402273369910277,4.574477844972835,open_now|exterior_wash|car_supported
imp_evt_00376,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:02+00:00,on_route,ChIJV2CDWUsvdTERoCmtcUrUmaE,AUTOLINK VN Car Care Center,1,0.738314,0.878262,,0.2939245289249901,0.033976764880963,on_corridor|low_detour|high_rating|popular|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00377,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:04+00:00,on_route,ChIJ92uFsuYudTERvyQu9b8g8Ws,Rửa Xe Hiếu,2,0.641598,0.859277,,0.0835687006940395,0.0013115695888998,on_corridor|low_detour|popular|trusted|open_now|exterior_wash
imp_evt_00378,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:06+00:00,on_route,ChIJh49VXwQvdTERteVbwQETYQM,Dịch Vụ Rửa Xe 109,3,0.674013,0.85891,,0.2132571503494606,0.0093020621695671,on_corridor|low_detour|high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00379,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:08+00:00,on_route,ChIJzw1c3nMvdTERQ-_es7qw718,RỬA XE CẦU NÂNG-THAY NHỚT HƯNG PHÁT 24h/7-CHĂM SÓC XE AUTO CAR,4,0.725006,0.854991,,0.3460012698127622,0.0364168355131901,on_corridor|low_detour|high_rating|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00380,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:10+00:00,on_route,ChIJqyScx6gvdTERn7780zpzSEs,Rửa xe Trọng Hữu,5,0.665363,0.85088,,0.2034600815772373,0.0163892805111558,on_corridor|low_detour|high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00381,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:12+00:00,on_route,ChIJ7UShNJwvdTER4KFEs3wRjA8,Rửa xe máy 79 Bọt tuyết Villa Hào,6,0.59366,0.846365,,0.0258573941367446,0.0011298813296427,on_corridor|low_detour|open_now|service_rich|exterior_wash|car_supported
imp_evt_00382,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:14+00:00,on_route,ChIJnYEfIYcvdTERyn-385Cj0go,"Thanh An Autocare - Vỏ Lốp, Cứu Hộ Ô Tô Chăm Sóc Xe Quận 7",7,0.849357,0.844622,,0.6712176582076164,1.2728961285356828,on_corridor|low_detour|high_rating|popular|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00383,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:16+00:00,on_route,ChIJC8RJnIwvdTER83b1UlHd4Xs,Rửa xe Vườn Lài,8,0.545864,0.825289,,0.0078243754397118,0.0001020351569351,on_corridor|low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00384,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:18+00:00,on_route,ChIJMfw2TQAvdTER1SLfRI5lVQM,Rửa xe Ô tô - Xe máy 49 Thành Thái,9,0.605513,0.817485,,0.3743455022430919,0.0270905820481139,on_corridor|low_detour|high_rating|open_now|service_rich|exterior_wash|car_supported
imp_evt_00385,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:20+00:00,on_route,ChIJDbbGtm0vdTERVHUBjRDwqJ8,Trung Tâm Chăm Sóc Xe Minh Phát,10,0.631455,0.815391,,0.2489501530668235,0.0238622335643405,on_corridor|low_detour|open_now|service_rich|exterior_wash|detailing
imp_evt_00386,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:22+00:00,on_route,ChIJ9Vs22kovdTERow6znv_rO8k,Sửa - rửa xe HOÀNG THƯƠNG,11,0.645889,0.814814,,0.4358012935725845,0.0358370404047647,on_corridor|low_detour|high_rating|trusted|open_now|exterior_wash|motorbike_supported
imp_evt_00387,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:24+00:00,on_route,ChIJ_-SKGKoudTERHDEBvqz3CPU,Rửa Xe - Thay Nhớt Thuạn Lợi,12,0.545864,0.814012,,0.1091368676000645,0.0360462897415647,on_corridor|low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00388,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:26+00:00,on_route,ChIJa0Ioe3kvdTERneUe8H-ItFc,Rửa xe bọt tuyết 34,13,0.558068,0.813917,,0.1714974482515177,0.092538219713969,on_corridor|low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00389,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:28+00:00,on_route,ChIJ43d1wJ4vdTERu3jbn2HEmZ4,Rửa xe Dũng,14,0.555856,0.811051,,0.3156244012870802,0.0495747936351858,on_corridor|low_detour|high_rating|trusted|open_now|exterior_wash
imp_evt_00390,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:30+00:00,on_route,ChIJ35wD6AIvdTERcdM5ZxvwoYA,Dịch Vụ Rửa Xe A Thuận,15,0.613364,0.80357,,0.3667857614858716,0.0259150736347208,on_corridor|low_detour|high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00391,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:32+00:00,on_route,ChIJ8fZM-OwvdTER_f1tQEM9__I,Rửa xe Ô Tô - Xe Máy Kiết Lân,16,0.656308,0.798585,,0.5257605734015369,0.1469341428574857,on_corridor|low_detour|high_rating|open_now|service_rich|exterior_wash|car_supported
imp_evt_00392,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:34+00:00,on_route,ChIJM1rb4cMldTERJN3k_5HfeXk,Q7 Auto Center - Rửa xe - Chăm sóc ô tô - Phụ kiện ô tô,17,0.595745,0.794178,,0.3365107185075181,0.0359153659192248,on_corridor|low_detour|open_now|exterior_wash|car_supported
imp_evt_00393,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:36+00:00,on_route,ChIJmSZaf50vdTERibmZUmPQII8,Dịch Vụ Rửa Xe Huỳnh Sơn,18,0.478932,0.77234,,0.2415240120792495,0.0343992551793412,on_corridor|low_detour|high_rating|exterior_wash|car_supported
imp_evt_00394,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:38+00:00,on_route,ChIJrxEhyIIvdTERpzjfV1HdYl8,Rửa Xe 21,19,0.470572,0.764606,,0.2595530600571369,0.0642246422776473,on_corridor|low_detour|high_rating|exterior_wash|car_supported
imp_evt_00395,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:40+00:00,on_route,ChIJcUA7eZcvdTERegYfkM6PQMg,"Rửa xe, Thay nhớt Trí 48",20,0.6158,0.76451,,0.6461300337757653,0.0904826541922947,on_corridor|low_detour|open_now|service_rich|exterior_wash|car_supported
imp_evt_00396,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:42+00:00,on_route,ChIJd1yMf7YvdTERJDoGEVtrQy0,RỬA XE CHĂM SÓC XE Ô TÔ CHUYÊN NGHIỆP - LUX AUTO DETAILING,21,0.612205,0.763261,,0.610962108978314,0.1451062270624277,on_corridor|low_detour|open_now|service_rich|exterior_wash|detailing
imp_evt_00397,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:44+00:00,on_route,ChIJ0TqeIy0vdTERr_niNpsSS30,Rửa xe bọt tuyết PHẠM NGUYỄN,22,0.421228,0.761523,,0.0012518941336311,3.0148578407107607e-06,on_corridor|low_detour|high_rating|exterior_wash|car_supported
imp_evt_00398,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:46+00:00,on_route,ChIJXYD4TbsvdTERiUCTTjugBFw,Dịch Vụ Rửa Xe Ô Tô Quang Thiên,23,0.651955,0.754028,,0.957607814806268,0.4083119245549085,on_corridor|low_detour|high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00399,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:48+00:00,on_route,ChIJZXS7KtkudTERR1DL-aT9xH8,Rửa xe Kỳ Hòa,24,0.641368,0.75193,,1.0394686944371172,0.2006642403586962,low_detour|popular|trusted|open_now|exterior_wash|car_supported
imp_evt_00400,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:50+00:00,on_route,ChIJz-Ha0L0udTERtKlii4wCgYY,Rửa Xe 427,25,0.545864,0.751056,,0.7090289247715029,0.1291658155649973,on_corridor|low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00401,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:52+00:00,on_route,ChIJx7Jetc4udTERaURpkyVmgdg,Tiệm Rửa Xe Dân Trí,26,0.669455,0.750273,,1.1754224332585217,0.3133056370207043,low_detour|high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00402,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:54+00:00,on_route,ChIJSUcHOncvdTERA8WKVaoaJLs,Rửa Xe 37,27,0.566728,0.746438,,0.8330562860613209,0.3108872123617328,on_corridor|low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00403,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:56+00:00,on_route,ChIJkSQ5sOsvdTERcNDqTNVgDCY,Rửa xe 79 Lý Thường Kiệt,28,0.58616,0.737429,,0.8020385302192216,0.1601951518095745,on_corridor|low_detour|open_now|exterior_wash|car_supported
imp_evt_00404,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:58+00:00,on_route,ChIJ6fxG6kIvdTER-Zg9XHB3_pw,Rửa Xe Bảo Long,29,0.64164,0.731719,,1.1720078837049013,0.5321192741250034,low_detour|high_rating|trusted|open_now|exterior_wash
imp_evt_00405,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:00+00:00,on_route,ChIJpUp2VXAvdTER-hp9STrxCRM,Rửa Xe 116,30,0.625013,0.731591,,1.094957642970716,0.4455818056564435,low_detour|high_rating|trusted|open_now|exterior_wash
imp_evt_00406,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:02+00:00,on_route,ChIJBRwQhiEvdTER3nNM1IQr4AU,Rửa xe 100B,31,0.635013,0.728797,,1.1939181489024335,0.2619012828438301,low_detour|high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00407,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:04+00:00,on_route,ChIJ8wSxnnIvdTER4tuq_TmGSO8,Tiệm Rửa Xe F1,32,0.595864,0.724494,,0.9386922418024766,0.2420500765103632,on_corridor|low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00408,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:06+00:00,on_route,ChIJLeRnKbUpdTERnp0hBlwn0es,TIỆM RỬA XE HỒNG PHÚC,33,0.567296,0.720432,,0.8816297392745004,1.0222923924288343,on_corridor|low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00409,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:08+00:00,on_route,ChIJN7tXj9ovdTERaHPUt88VtVs,Rửa xe Phong Phú,34,0.597205,0.715678,,1.1389905127011264,0.289307247521565,low_detour|open_now|exterior_wash
imp_evt_00410,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:10+00:00,on_route,ChIJy7RnTAAvdTERuHa74kwoWG0,"Bãi Giữ Xe, Rửa Xe Ôtô 635 Nguyễn Trãi",35,0.585205,0.703104,,1.3873818111372318,0.3515957534766372,low_detour|high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00411,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:12+00:00,on_route,ChIJpxll1HMvdTERs9PaZvJhiSQ,Tiệm Rửa Xe T & T,36,0.528068,0.690548,,0.8995711316104047,0.2671127360380225,on_corridor|low_detour|open_now|exterior_wash|car_supported
imp_evt_00412,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:14+00:00,on_route,ChIJM7P_4-wudTERQ9H4dubIkvs,Dịch Vụ Rửa Xe 140,37,0.522228,0.690251,,1.217702406146134,0.2943395668575839,low_detour|high_rating|open_now|exterior_wash
imp_evt_00413,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:16+00:00,on_route,ChIJSa9fcfIudTERW2NFs6Jbxcg,Tiệm Rửa Xe Minh Đức,38,0.570572,0.689539,,1.410461307215391,0.3773723889759957,low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00414,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:18+00:00,on_route,ChIJR49LHcItdTERIiTJj8DLsa0,XE ĐẸP DETAILING - ĐỘ XE Ô TÔ - ĐỖ XE 24/24 - RỬA XE,39,0.748584,0.685689,,1.8064353275689928,1.248003554132712,low_detour|high_rating|popular|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00415,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:20+00:00,on_route,ChIJM5mkDZgudTERa_PHXXgHoII,Rửa xe Hoàng Quân,40,0.565308,0.679769,,1.2784811419114517,0.4622005661055066,low_detour|trusted|open_now|exterior_wash
imp_evt_00416,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:22+00:00,on_route,ChIJm15DTZMudTERfdLD0CoKvkk,Tiệm Rửa Xe Tuấn,41,0.483444,0.676054,,1.133138060320137,0.2636753274288903,low_detour|open_now|exterior_wash
imp_evt_00417,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:24+00:00,on_route,ChIJ6XOOLpgvdTER9Zpy6y1jLbk,Dịch Vụ Rửa Xe 490,42,0.466728,0.67238,,1.0145362797932187,0.4964087196122086,low_detour|high_rating|exterior_wash|car_supported
imp_evt_00418,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:26+00:00,on_route,ChIJ4125gUwpdTERrnzAA-z9GJs,TIỆM RỬA XE THAY NHỚT 25,43,0.602932,0.661997,,1.4547734427156227,0.756923648094249,low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00419,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:28+00:00,on_route,ChIJmR_HbS8rdTERW_MPC6TllGQ,Rửa xe,44,0.545864,0.660401,,1.0127361892200908,2.021467852880958,high_rating|open_now|exterior_wash|car_supported
imp_evt_00420,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:30+00:00,on_route,ChIJQ6N5AO8udTERQ5hugngZmpE,Rửa Xe Văn Minh,45,0.395444,0.659221,,0.8269258201825781,0.1288461122144397,on_corridor|low_detour|exterior_wash|car_supported
imp_evt_00421,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:32+00:00,on_route,ChIJb6J3gXIvdTEROpw7m7E5HAE,Rửa Xe Dũng Phuộc,46,0.408644,0.657922,,0.9869174896691456,0.2728843596521315,on_corridor|low_detour|exterior_wash
imp_evt_00422,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:34+00:00,on_route,ChIJvc8fqo0ldTERYst7zDyC8MQ,RỬA XE MINH NHỰT,47,0.595864,0.657894,,1.1223887360496865,1.755992005093466,high_rating|open_now|exterior_wash|car_supported
imp_evt_00423,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:36+00:00,on_route,ChIJF18FEjLXdDER2esvX8ZJRtg,VinaWash - Tân Phú,48,0.799411,0.657588,,1.7073499822373228,3.2001949694097647,high_rating|popular|trusted|open_now|exterior_wash|car_supported
imp_evt_00424,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:38+00:00,on_route,ChIJA7wsYakvdTERbeVCCoCEQaU,Rửa xe A Bảy,49,0.521796,0.65642,,1.4273338230118418,0.4397419361167785,low_detour|open_now|exterior_wash|car_supported
imp_evt_00425,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:40+00:00,on_route,ChIJX0Z3P5YvdTERE6aj5EboTX4,Rửa Xe Hoàng Thái 286/6,50,0.561013,0.655258,,1.496298808665972,1.0247055811580594,low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00426,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:42+00:00,on_route,ChIJB4-7VVcvdTERFGf8fzD2VKk,Rửa Xe Mai Tuấn,51,0.620572,0.649448,,1.7321723553512869,0.6259657099962777,low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00427,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:44+00:00,on_route,ChIJ1YVX-igvdTERaJMz766nH6U,Tiệm Rửa Xe 39,52,0.718153,0.647963,,2.066327408318993,0.7663188683840207,low_detour|popular|trusted|open_now|exterior_wash|car_supported
imp_evt_00428,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:46+00:00,on_route,ChIJsWLDPNIrdTERTFyKf-ULxM4,Rửa Xe Máy - Ô tô,53,0.565944,0.639136,,1.1836424954925524,2.284157626931437,high_rating|open_now|service_rich|exterior_wash|car_supported
imp_evt_00429,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:48+00:00,on_route,ChIJkymt7dAudTERO7uajjNhIp4,Tiệm Rửa Xe Hùng,54,0.456696,0.638854,,1.438128488198635,0.4005136675323051,low_detour|trusted|exterior_wash
imp_evt_00430,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:50+00:00,on_route,ChIJKbcy81UudTERkpGdL9UcyRE,Wash & Oil - Trung Tâm Đầu Nhớt Và Rửa Xe Chuyên Nghiệp,55,0.520864,0.635053,,1.6805223791892152,0.5247935465813143,low_detour|high_rating|open_now|exterior_wash
imp_evt_00431,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:52+00:00,on_route,ChIJsVkt-KstdTERJRNTjAS1Kng,Rửa Xe Bình Long,56,0.564072,0.634107,,1.4626828624052937,1.8278890188193415,high_rating|open_now|exterior_wash|car_supported
imp_evt_00432,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:54+00:00,on_route,ChIJcS_VSGIvdTERHwe7ppb-zVI,Rửa xe Nam,57,0.503091,0.633168,,1.479463979090329,0.6311939089864609,low_detour|open_now|exterior_wash|car_supported
imp_evt_00433,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:56+00:00,on_route,ChIJQasFZlQudTERUnY-pRaF33E,Rua Xe 63,58,0.568379,0.629401,,1.9856745484551617,0.7434670689306095,low_detour|high_rating|trusted|open_now|exterior_wash
imp_evt_00434,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:58+00:00,on_route,ChIJZcCZ49MrdTERqM8yPq0EMxs,Rửa xe 326,59,0.649001,0.627533,,1.4579014487689366,2.7553652232801795,high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00435,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:00+00:00,on_route,ChIJocY7RBwsdTERRio-1BfS-60,Tiệm Rửa Xe Hoàng Uyên,60,0.473444,0.626717,,1.2932030263515604,1.1922079326395387,low_detour|high_rating|exterior_wash|car_supported
imp_evt_00436,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:02+00:00,on_route,ChIJv0s95ZMudTER6sXb07AgUZg,Tiệm Rửa Xe Hòa,61,0.455864,0.625426,,1.4065053297910877,0.4315323598420875,low_detour|open_now|exterior_wash
imp_evt_00437,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:04+00:00,on_route,ChIJ6XVg57IvdTERzGUbWVVPQe0,Rua xe,62,0.345864,0.622277,,0.973309851745804,0.2029878346813376,on_corridor|low_detour|high_rating|exterior_wash|car_supported
imp_evt_00438,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:06+00:00,on_route,ChIJbeOvk1cpdTERJuxjZlCAdHg,Tiệm Rửa Xe Bảo Minh,63,0.558068,0.613801,,1.4833922495534932,2.2561035827167526,high_rating|open_now|exterior_wash|car_supported
imp_evt_00439,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:08+00:00,on_route,ChIJBVGXtx4pdTERLe9VRcHr_Ao,Rửa xe hơi,64,0.501728,0.611643,,1.631794723026648,0.7792775216971748,low_detour|open_now|exterior_wash|car_supported
imp_evt_00440,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:10+00:00,on_route,ChIJaS06HOMpdTERYF3alhmcRWg,2N Detailing Car,65,0.681017,0.608607,,2.2939930914482796,1.0788215351026675,low_detour|high_rating|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00441,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:12+00:00,on_route,ChIJLXbu5dIvdTER7g8ZL14rluM,Ánh Dương Detailing,66,0.728758,0.603106,,2.60235535002748,1.24418834740365,low_detour|high_rating|popular|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00442,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:14+00:00,on_route,ChIJJaJF2-UrdTERHMb_1brVrU8,Gara Phú Thịnh Auto,67,0.675213,0.599794,,1.7034308446670956,3.3907033696623454,high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00443,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:16+00:00,on_route,ChIJCQmWVNMvdTERNLWPf_PE3WE,An Khang Detailing - Xưởng chăm xe vui vẻ,68,0.704536,0.598378,,2.4943692772513697,1.2297120270938553,low_detour|high_rating|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00444,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:18+00:00,on_route,ChIJL2T8BY4udTERc2PfFI1z8OI,Tiệm Rửa Xe 130B Xóm Đất,69,0.529091,0.595625,,1.963429175858607,0.7927129718179184,low_detour|open_now|exterior_wash|car_supported
imp_evt_00445,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:20+00:00,on_route,ChIJoSAZrJErdTERxuO2wsJ14fI,Tiệm rửa xe máy Phước,70,0.603932,0.594575,,1.662590152674846,2.9193723239397773,high_rating|open_now|service_rich|exterior_wash|car_supported
imp_evt_00446,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:22+00:00,on_route,ChIJ37xIXCEvdTERBKA_XiotlJU,Rửa xe 103,71,0.358068,0.592705,,1.3124055312135046,0.3160618984081793,low_detour|high_rating|exterior_wash|car_supported
imp_evt_00447,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:24+00:00,on_route,ChIJm1O96dIudTERcD1jU6rlpNI,Tiệm Rửa Xe 67,72,0.547228,0.592701,,2.0723735787837714,0.869789044482328,low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00448,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:26+00:00,on_route,ChIJ_zTRdwAvdTER2eye_1Z6Db8,Rửa xe ô tô Trung Sơn,73,0.589209,0.591946,,1.89422672756277,0.9186810021514412,low_detour|popular|trusted|exterior_wash|car_supported
imp_evt_00449,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:28+00:00,on_route,ChIJBe0M-o8udTERv_YNVumFqGw,2A Rửa xe Chuyên Nghiệp,74,0.545864,0.590632,,2.0570461673595175,0.9334412847113444,low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00450,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:30+00:00,on_route,ChIJ7RD6mUQpdTERda6cUV17nPc,Rửa xe máy,75,0.652753,0.580418,,2.171791610815733,1.8131667749527445,open_now|service_rich|exterior_wash|car_supported
imp_evt_00451,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:32+00:00,on_route,ChIJ6yzjcqAvdTERcvVFrDNFz_M,RỬA XE 148,76,0.632128,0.57793,,2.4069510318789713,1.2959816753836542,low_detour|high_rating|trusted|open_now|exterior_wash
