slot_event_id,query_id,search_event_id,user_id,session_id,event_ts,search_mode,merchant_id,merchant_name,slot_event_type,slot_id,slot_start_ts,slot_end_ts,slot_rank,slot_selected,booking_event_id
slot_evt_000348,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:25:12+00:00,on_route,ChIJK6JHgKsodTERm6UGeCKw7so,Rửa Xe - Thay Nhớt Tấn Phong,slot_shown,ChIJK6JHgKsodTERm6UGeCKw7so_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000349,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:25:04+00:00,on_route,ChIJx7Jetc4udTERaURpkyVmgdg,Tiệm Rửa Xe Dân Trí,slot_shown,ChIJx7Jetc4udTERaURpkyVmgdg_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000350,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:25:08+00:00,on_route,ChIJx7Jetc4udTERaURpkyVmgdg,Tiệm Rửa Xe Dân Trí,slot_shown,ChIJx7Jetc4udTERaURpkyVmgdg_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000351,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:25:12+00:00,on_route,ChIJx7Jetc4udTERaURpkyVmgdg,Tiệm Rửa Xe Dân Trí,slot_shown,ChIJx7Jetc4udTERaURpkyVmgdg_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000352,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:25:14+00:00,on_route,ChIJF1Qrl6cpdTERCXUfcS9g9NU,Rửa xe - Thay nhớt oto & xe máy,slot_shown,ChIJF1Qrl6cpdTERCXUfcS9g9NU_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000353,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:25:18+00:00,on_route,ChIJF1Qrl6cpdTERCXUfcS9g9NU,Rửa xe - Thay nhớt oto & xe máy,slot_shown,ChIJF1Qrl6cpdTERCXUfcS9g9NU_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000354,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:25:22+00:00,on_route,ChIJF1Qrl6cpdTERCXUfcS9g9NU,Rửa xe - Thay nhớt oto & xe máy,slot_shown,ChIJF1Qrl6cpdTERCXUfcS9g9NU_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000355,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:25:31+00:00,on_route,ChIJF1Qrl6cpdTERCXUfcS9g9NU,Rửa xe - Thay nhớt oto & xe máy,slot_selected,ChIJF1Qrl6cpdTERCXUfcS9g9NU_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,True,booking_evt_00031
slot_evt_000356,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:25:24+00:00,on_route,ChIJMfw2TQAvdTER1SLfRI5lVQM,Rửa xe Ô tô - Xe máy 49 Thành Thái,slot_shown,ChIJMfw2TQAvdTER1SLfRI5lVQM_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000357,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:25:28+00:00,on_route,ChIJMfw2TQAvdTER1SLfRI5lVQM,Rửa xe Ô tô - Xe máy 49 Thành Thái,slot_shown,ChIJMfw2TQAvdTER1SLfRI5lVQM_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000358,route_q_001,search_evt_0013,user_004,session_004_02,2026-03-22T10:25:32+00:00,on_route,ChIJMfw2TQAvdTER1SLfRI5lVQM,Rửa xe Ô tô - Xe máy 49 Thành Thái,slot_shown,ChIJMfw2TQAvdTER1SLfRI5lVQM_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000359,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:24+00:00,on_route,ChIJh49VXwQvdTERteVbwQETYQM,Dịch Vụ Rửa Xe 109,slot_shown,ChIJh49VXwQvdTERteVbwQETYQM_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000360,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:28+00:00,on_route,ChIJh49VXwQvdTERteVbwQETYQM,Dịch Vụ Rửa Xe 109,slot_shown,ChIJh49VXwQvdTERteVbwQETYQM_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000361,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:32+00:00,on_route,ChIJh49VXwQvdTERteVbwQETYQM,Dịch Vụ Rửa Xe 109,slot_shown,ChIJh49VXwQvdTERteVbwQETYQM_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000362,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:24+00:00,on_route,ChIJ7UShNJwvdTER4KFEs3wRjA8,Rửa xe máy 79 Bọt tuyết Villa Hào,slot_shown,ChIJ7UShNJwvdTER4KFEs3wRjA8_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000363,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:28+00:00,on_route,ChIJ7UShNJwvdTER4KFEs3wRjA8,Rửa xe máy 79 Bọt tuyết Villa Hào,slot_shown,ChIJ7UShNJwvdTER4KFEs3wRjA8_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000364,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:32+00:00,on_route,ChIJ7UShNJwvdTER4KFEs3wRjA8,Rửa xe máy 79 Bọt tuyết Villa Hào,slot_shown,ChIJ7UShNJwvdTER4KFEs3wRjA8_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000365,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:29+00:00,on_route,ChIJDbbGtm0vdTERVHUBjRDwqJ8,Trung Tâm Chăm Sóc Xe Minh Phát,slot_shown,ChIJDbbGtm0vdTERVHUBjRDwqJ8_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000366,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:33+00:00,on_route,ChIJDbbGtm0vdTERVHUBjRDwqJ8,Trung Tâm Chăm Sóc Xe Minh Phát,slot_shown,ChIJDbbGtm0vdTERVHUBjRDwqJ8_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000367,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:37+00:00,on_route,ChIJDbbGtm0vdTERVHUBjRDwqJ8,Trung Tâm Chăm Sóc Xe Minh Phát,slot_shown,ChIJDbbGtm0vdTERVHUBjRDwqJ8_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000368,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:34+00:00,on_route,ChIJ9Vs22kovdTERow6znv_rO8k,Sửa - rửa xe HOÀNG THƯƠNG,slot_shown,ChIJ9Vs22kovdTERow6znv_rO8k_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000369,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:38+00:00,on_route,ChIJ9Vs22kovdTERow6znv_rO8k,Sửa - rửa xe HOÀNG THƯƠNG,slot_shown,ChIJ9Vs22kovdTERow6znv_rO8k_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000370,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:42+00:00,on_route,ChIJ9Vs22kovdTERow6znv_rO8k,Sửa - rửa xe HOÀNG THƯƠNG,slot_shown,ChIJ9Vs22kovdTERow6znv_rO8k_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000371,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:44+00:00,on_route,ChIJ8fZM-OwvdTER_f1tQEM9__I,Rửa xe Ô Tô - Xe Máy Kiết Lân,slot_shown,ChIJ8fZM-OwvdTER_f1tQEM9__I_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000372,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:48+00:00,on_route,ChIJ8fZM-OwvdTER_f1tQEM9__I,Rửa xe Ô Tô - Xe Máy Kiết Lân,slot_shown,ChIJ8fZM-OwvdTER_f1tQEM9__I_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000373,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:52+00:00,on_route,ChIJ8fZM-OwvdTER_f1tQEM9__I,Rửa xe Ô Tô - Xe Máy Kiết Lân,slot_shown,ChIJ8fZM-OwvdTER_f1tQEM9__I_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000374,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:49+00:00,on_route,ChIJcUA7eZcvdTERegYfkM6PQMg,"Rửa xe, Thay nhớt Trí 48",slot_shown,ChIJcUA7eZcvdTERegYfkM6PQMg_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000375,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:53+00:00,on_route,ChIJcUA7eZcvdTERegYfkM6PQMg,"Rửa xe, Thay nhớt Trí 48",slot_shown,ChIJcUA7eZcvdTERegYfkM6PQMg_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000376,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:57+00:00,on_route,ChIJcUA7eZcvdTERegYfkM6PQMg,"Rửa xe, Thay nhớt Trí 48",slot_shown,ChIJcUA7eZcvdTERegYfkM6PQMg_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000377,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:54+00:00,on_route,ChIJd1yMf7YvdTERJDoGEVtrQy0,RỬA XE CHĂM SÓC XE Ô TÔ CHUYÊN NGHIỆP - LUX AUTO DETAILING,slot_shown,ChIJd1yMf7YvdTERJDoGEVtrQy0_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000378,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:58+00:00,on_route,ChIJd1yMf7YvdTERJDoGEVtrQy0,RỬA XE CHĂM SÓC XE Ô TÔ CHUYÊN NGHIỆP - LUX AUTO DETAILING,slot_shown,ChIJd1yMf7YvdTERJDoGEVtrQy0_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000379,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:02+00:00,on_route,ChIJd1yMf7YvdTERJDoGEVtrQy0,RỬA XE CHĂM SÓC XE Ô TÔ CHUYÊN NGHIỆP - LUX AUTO DETAILING,slot_shown,ChIJd1yMf7YvdTERJDoGEVtrQy0_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000380,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:11+00:00,on_route,ChIJd1yMf7YvdTERJDoGEVtrQy0,RỬA XE CHĂM SÓC XE Ô TÔ CHUYÊN NGHIỆP - LUX AUTO DETAILING,slot_selected,ChIJd1yMf7YvdTERJDoGEVtrQy0_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,True,
slot_evt_000381,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:31:59+00:00,on_route,ChIJ0TqeIy0vdTERr_niNpsSS30,Rửa xe bọt tuyết PHẠM NGUYỄN,slot_shown,ChIJ0TqeIy0vdTERr_niNpsSS30_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000382,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:03+00:00,on_route,ChIJ0TqeIy0vdTERr_niNpsSS30,Rửa xe bọt tuyết PHẠM NGUYỄN,slot_shown,ChIJ0TqeIy0vdTERr_niNpsSS30_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000383,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:07+00:00,on_route,ChIJ0TqeIy0vdTERr_niNpsSS30,Rửa xe bọt tuyết PHẠM NGUYỄN,slot_shown,ChIJ0TqeIy0vdTERr_niNpsSS30_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000384,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:09+00:00,on_route,ChIJZXS7KtkudTERR1DL-aT9xH8,Rửa xe Kỳ Hòa,slot_shown,ChIJZXS7KtkudTERR1DL-aT9xH8_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000385,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:13+00:00,on_route,ChIJZXS7KtkudTERR1DL-aT9xH8,Rửa xe Kỳ Hòa,slot_shown,ChIJZXS7KtkudTERR1DL-aT9xH8_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000386,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:22+00:00,on_route,ChIJZXS7KtkudTERR1DL-aT9xH8,Rửa xe Kỳ Hòa,slot_selected,ChIJZXS7KtkudTERR1DL-aT9xH8_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,True,
slot_evt_000387,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:17+00:00,on_route,ChIJZXS7KtkudTERR1DL-aT9xH8,Rửa xe Kỳ Hòa,slot_shown,ChIJZXS7KtkudTERR1DL-aT9xH8_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000388,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:04+00:00,on_route,ChIJx7Jetc4udTERaURpkyVmgdg,Tiệm Rửa Xe Dân Trí,slot_shown,ChIJx7Jetc4udTERaURpkyVmgdg_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
slot_evt_000389,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:08+00:00,on_route,ChIJx7Jetc4udTERaURpkyVmgdg,Tiệm Rửa Xe Dân Trí,slot_shown,ChIJx7Jetc4udTERaURpkyVmgdg_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000390,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:12+00:00,on_route,ChIJx7Jetc4udTERaURpkyVmgdg,Tiệm Rửa Xe Dân Trí,slot_shown,ChIJx7Jetc4udTERaURpkyVmgdg_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
slot_evt_000391,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:19+00:00,on_route,ChIJ6fxG6kIvdTER-Zg9XHB3_pw,Rửa Xe Bảo Long,slot_shown,ChIJ6fxG6kIvdTER-Zg9XHB3_pw_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000392,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:23+00:00,on_route,ChIJ6fxG6kIvdTER-Zg9XHB3_pw,Rửa Xe Bảo Long,slot_shown,ChIJ6fxG6kIvdTER-Zg9XHB3_pw_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000393,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:27+00:00,on_route,ChIJ6fxG6kIvdTER-Zg9XHB3_pw,Rửa Xe Bảo Long,slot_shown,ChIJ6fxG6kIvdTER-Zg9XHB3_pw_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000394,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:19+00:00,on_route,ChIJ8wSxnnIvdTER4tuq_TmGSO8,Tiệm Rửa Xe F1,slot_shown,ChIJ8wSxnnIvdTER4tuq_TmGSO8_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000395,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:23+00:00,on_route,ChIJ8wSxnnIvdTER4tuq_TmGSO8,Tiệm Rửa Xe F1,slot_shown,ChIJ8wSxnnIvdTER4tuq_TmGSO8_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000396,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:32+00:00,on_route,ChIJ8wSxnnIvdTER4tuq_TmGSO8,Tiệm Rửa Xe F1,slot_selected,ChIJ8wSxnnIvdTER4tuq_TmGSO8_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,True,
slot_evt_000397,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:27+00:00,on_route,ChIJ8wSxnnIvdTER4tuq_TmGSO8,Tiệm Rửa Xe F1,slot_shown,ChIJ8wSxnnIvdTER4tuq_TmGSO8_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000398,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:19+00:00,on_route,ChIJy7RnTAAvdTERuHa74kwoWG0,"Bãi Giữ Xe, Rửa Xe Ôtô 635 Nguyễn Trãi",slot_shown,ChIJy7RnTAAvdTERuHa74kwoWG0_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
slot_evt_000399,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:23+00:00,on_route,ChIJy7RnTAAvdTERuHa74kwoWG0,"Bãi Giữ Xe, Rửa Xe Ôtô 635 Nguyễn Trãi",slot_shown,ChIJy7RnTAAvdTERuHa74kwoWG0_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000400,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:27+00:00,on_route,ChIJy7RnTAAvdTERuHa74kwoWG0,"Bãi Giữ Xe, Rửa Xe Ôtô 635 Nguyễn Trãi",slot_shown,ChIJy7RnTAAvdTERuHa74kwoWG0_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
slot_evt_000401,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:36+00:00,on_route,ChIJy7RnTAAvdTERuHa74kwoWG0,"Bãi Giữ Xe, Rửa Xe Ôtô 635 Nguyễn Trãi",slot_selected,ChIJy7RnTAAvdTERuHa74kwoWG0_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,True,
slot_evt_000402,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:24+00:00,on_route,ChIJpxll1HMvdTERs9PaZvJhiSQ,Tiệm Rửa Xe T & T,slot_shown,ChIJpxll1HMvdTERs9PaZvJhiSQ_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
slot_evt_000403,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:28+00:00,on_route,ChIJpxll1HMvdTERs9PaZvJhiSQ,Tiệm Rửa Xe T & T,slot_shown,ChIJpxll1HMvdTERs9PaZvJhiSQ_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000404,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:32+00:00,on_route,ChIJpxll1HMvdTERs9PaZvJhiSQ,Tiệm Rửa Xe T & T,slot_shown,ChIJpxll1HMvdTERs9PaZvJhiSQ_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
slot_evt_000405,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:39+00:00,on_route,ChIJR49LHcItdTERIiTJj8DLsa0,XE ĐẸP DETAILING - ĐỘ XE Ô TÔ - ĐỖ XE 24/24 - RỬA XE,slot_shown,ChIJR49LHcItdTERIiTJj8DLsa0_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000406,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:43+00:00,on_route,ChIJR49LHcItdTERIiTJj8DLsa0,XE ĐẸP DETAILING - ĐỘ XE Ô TÔ - ĐỖ XE 24/24 - RỬA XE,slot_shown,ChIJR49LHcItdTERIiTJj8DLsa0_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000407,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:47+00:00,on_route,ChIJR49LHcItdTERIiTJj8DLsa0,XE ĐẸP DETAILING - ĐỘ XE Ô TÔ - ĐỖ XE 24/24 - RỬA XE,slot_shown,ChIJR49LHcItdTERIiTJj8DLsa0_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000408,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:29+00:00,on_route,ChIJM5mkDZgudTERa_PHXXgHoII,Rửa xe Hoàng Quân,slot_shown,ChIJM5mkDZgudTERa_PHXXgHoII_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000409,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:33+00:00,on_route,ChIJM5mkDZgudTERa_PHXXgHoII,Rửa xe Hoàng Quân,slot_shown,ChIJM5mkDZgudTERa_PHXXgHoII_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000410,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:37+00:00,on_route,ChIJM5mkDZgudTERa_PHXXgHoII,Rửa xe Hoàng Quân,slot_shown,ChIJM5mkDZgudTERa_PHXXgHoII_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000411,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:34+00:00,on_route,ChIJm15DTZMudTERfdLD0CoKvkk,Tiệm Rửa Xe Tuấn,slot_shown,ChIJm15DTZMudTERfdLD0CoKvkk_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000412,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:38+00:00,on_route,ChIJm15DTZMudTERfdLD0CoKvkk,Tiệm Rửa Xe Tuấn,slot_shown,ChIJm15DTZMudTERfdLD0CoKvkk_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000413,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:42+00:00,on_route,ChIJm15DTZMudTERfdLD0CoKvkk,Tiệm Rửa Xe Tuấn,slot_shown,ChIJm15DTZMudTERfdLD0CoKvkk_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000414,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:59+00:00,on_route,ChIJA7wsYakvdTERbeVCCoCEQaU,Rửa xe A Bảy,slot_shown,ChIJA7wsYakvdTERbeVCCoCEQaU_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000415,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:03+00:00,on_route,ChIJA7wsYakvdTERbeVCCoCEQaU,Rửa xe A Bảy,slot_shown,ChIJA7wsYakvdTERbeVCCoCEQaU_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000416,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:07+00:00,on_route,ChIJA7wsYakvdTERbeVCCoCEQaU,Rửa xe A Bảy,slot_shown,ChIJA7wsYakvdTERbeVCCoCEQaU_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000417,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:59+00:00,on_route,ChIJ1YVX-igvdTERaJMz766nH6U,Tiệm Rửa Xe 39,slot_shown,ChIJ1YVX-igvdTERaJMz766nH6U_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000418,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:08+00:00,on_route,ChIJ1YVX-igvdTERaJMz766nH6U,Tiệm Rửa Xe 39,slot_selected,ChIJ1YVX-igvdTERaJMz766nH6U_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,True,booking_evt_00038
slot_evt_000419,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:03+00:00,on_route,ChIJ1YVX-igvdTERaJMz766nH6U,Tiệm Rửa Xe 39,slot_shown,ChIJ1YVX-igvdTERaJMz766nH6U_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000420,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:07+00:00,on_route,ChIJ1YVX-igvdTERaJMz766nH6U,Tiệm Rửa Xe 39,slot_shown,ChIJ1YVX-igvdTERaJMz766nH6U_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000421,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:32:59+00:00,on_route,ChIJKbcy81UudTERkpGdL9UcyRE,Wash & Oil - Trung Tâm Đầu Nhớt Và Rửa Xe Chuyên Nghiệp,slot_shown,ChIJKbcy81UudTERkpGdL9UcyRE_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
slot_evt_000422,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:03+00:00,on_route,ChIJKbcy81UudTERkpGdL9UcyRE,Wash & Oil - Trung Tâm Đầu Nhớt Và Rửa Xe Chuyên Nghiệp,slot_shown,ChIJKbcy81UudTERkpGdL9UcyRE_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000423,route_q_002,search_evt_0014,user_005,session_005_02,2026-03-22T10:33:07+00:00,on_route,ChIJKbcy81UudTERkpGdL9UcyRE,Wash & Oil - Trung Tâm Đầu Nhớt Và Rửa Xe Chuyên Nghiệp,slot_shown,ChIJKbcy81UudTERkpGdL9UcyRE_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
