record_key,district,page_start,page_position,position,title,type,type_id,type_ids,types,address,phone,website,latitude,longitude,rating,reviews,price,open_state,hours,friday_hours,place_id,provider_id,data_id,data_cid,place_link,reviews_link,photos_link,thumbnail,serpapi_thumbnail,unclaimed_listing,service_options_on_site,query,local_results_state,search_id,google_maps_url,json_endpoint,hl,gl,operating_hours_json,service_options_json,raw_place_json,crawl_date
ChIJIYuOTg4pdTERRp8sLayExvI,phu nhuan,0,6,6,Máy Rửa Xe Cao Áp - Công Ty Sơn Tùng Lâm,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"82 Cù Lao, Phường 2, Phú Nhuận, Hồ Chí Minh, Việt Nam",N/A,http://www.sontunglam.com/,"10,7967731","106,6878227",5,3,N/A,Đang mở cửa · Đóng cửa vào 18:00,Đang mở cửa · Đóng cửa vào 18:00,08:00–18:00,ChIJIYuOTg4pdTERRp8sLayExvI,/g/11h1zf28f7,0x3175290e4e8e8b21:0xf2c684ac2d2c9f46,17493815677594410822,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJIYuOTg4pdTERRp8sLayExvI,https://serpapi.com/search.json?data_id=0x3175290e4e8e8b21%3A0xf2c684ac2d2c9f46&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x3175290e4e8e8b21%3A0xf2c684ac2d2c9f46&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBQFYPD2_kerTLvSnuRbWxLynruKBO_e1QjLx6DD741H-egpLFPGLfkd7At8UNiTczWcQPpqubvNagbvNi9wFfXW4pRX_4IOBUObatEMbah6h3NF75hd2uzt7V0koe6SQ91FHZSw=w122-h92-k-no,https://serpapi.com/images/url/nYBganicDcRLcoIwAADQE0UkUiid6QKGRhxTPqKibhiIMbHYJJJE1Av2DL1N-xbv94cbo_Sb41z4bMKkZBdqNR2IFIYKMyHy22FKA6KBdqJ0G430GpdoXySw6emwxrdK2FVX3_FDDHYZ5w11yy9895Mk8NwUUKYwKub41B-DyLxusvOaPGtSFupqu1vWsv_O4YhOu9pTq13jLfJ4k3et-fjsWu7zWYaCF36E9mmC7bSX1K_K0EXpoRrfRxdCwEMIeiDkH6iTRYA,TRUE,,rua xe oto phu nhuan ho chi minh,Results for exact spelling,69bdf96f50849c1c0b9f7c07,https://www.google.com/maps/search/rua+xe+oto+phu+nhuan+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/HweK5Du49QbdvE3xB2OIHw/69bdf96f50849c1c0b9f7c07.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJ_ePVDgApdTERic0nX2iwDUg,phu nhuan,0,7,7,Rửa Xe 111,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"338 Đ. Nguyễn Thượng Hiền, Phường 5, Phú Nhuận, Hồ Chí Minh, Việt Nam",+84 901 326 135,N/A,"10,8053607","106,6861582",5,1,N/A,Đang mở cửa · Đóng cửa vào 17:00,Đang mở cửa · Đóng cửa vào 17:00,08:00–17:00,ChIJ_ePVDgApdTERic0nX2iwDUg,/g/11vwkbdyv6,0x317529000ed5e3fd:0x480db0685f27cd89,5191999907747581321,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJ_ePVDgApdTERic0nX2iwDUg,https://serpapi.com/search.json?data_id=0x317529000ed5e3fd%3A0x480db0685f27cd89&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x317529000ed5e3fd%3A0x480db0685f27cd89&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAweresqgVOtL8TqN09mhQz-hRWoJRHkhi-M72pyXpPnF2PizkevuOUIfCjld1HeOn-cuPxEQwkJSr4YHvCK_vdnej-WqgcilD9GSn1gUP1meaimFZHy33nTXe8qnKz1aVjbsuupwBGg=w80-h106-k-no,https://serpapi.com/images/url/6JRvJXicBcFbUsIwFADQFV3aUEeLM34gChHUlldBfxwM16Svm7RJWugGXYO78Zy_X-WcsfdBUKloJLWWFXqLrdDkkNxI6DqQxoKwYIMpz6Y9tmgbmSXuNd417-GkVusB1Oaglxteqhze7sbmejQpzcdpPpTY-WT_8jMrqjPjmBAIn16e13253LY3H7ybrb66M2EBh0aKvHqaLLbE5D5lNZ7yev7Jr1FEuyPGDa0GdsqKb-u96R8X8qGPQ1AsvIUSSP8DFrBHfg,TRUE,,rua xe oto phu nhuan ho chi minh,Results for exact spelling,69bdf96f50849c1c0b9f7c07,https://www.google.com/maps/search/rua+xe+oto+phu+nhuan+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/HweK5Du49QbdvE3xB2OIHw/69bdf96f50849c1c0b9f7c07.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJw6raw9AodTER6m40CnmHSzc,phu nhuan,0,8,8,Tiệm Rửa Xe Kim Long,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"71 Đ. Đoàn Thị Điểm, Phường 1, Phú Nhuận, Hồ Chí Minh, Việt Nam",+84 28 3844 8731,N/A,"10,7992201","106,6834312","4,2",6,N/A,N/A,N/A,N/A,ChIJw6raw9AodTER6m40CnmHSzc,/g/11cs31yx_b,0x317528d0c3daaac3:0x374b87790a346eea,3984427249271336682,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJw6raw9AodTER6m40CnmHSzc,https://serpapi.com/search.json?data_id=0x317528d0c3daaac3%3A0x374b87790a346eea&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x317528d0c3daaac3%3A0x374b87790a346eea&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBaZqXmYQqMlUaNhGO3ZnFDowohQvukPbePpOZWeSuAAdX4IS5mIMKvdtFWXlnRTZ4AtuoJDwv0EWCIFKNKg0HuBtYIwe0A1j_-h4P6zj6RRf7mZoFXhOenV5WTrs17EJFvAM1=w122-h92-k-no,https://serpapi.com/images/url/3PQBpnicBcFLDoIwFADAE1U-gkYTF1WpIkEQP2A3RrHSKPSBbWni_TyEt3Hm9-VKtXJqWTUfDiqAqmZasncJQjGhBiU0VtVKVEokLbw-YcO6-ZV2RXPedXF9vG75KhlSQZZggO96_UpvLG0TmrO9xvheeOHeb8I46u-K5EUtsgP1sNKwWZreDvJFSKJtVNlrPVfn0DAbO88L4l46-jxHWfYYNxRIwRMmTn5-eEtnHGxIj2NnZhzXRXziohcS8AdL5UTc,TRUE,,rua xe oto phu nhuan ho chi minh,Results for exact spelling,69bdf96f50849c1c0b9f7c07,https://www.google.com/maps/search/rua+xe+oto+phu+nhuan+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/HweK5Du49QbdvE3xB2OIHw/69bdf96f50849c1c0b9f7c07.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJAbSRF9kodTERDstlz8PP6OQ,phu nhuan,0,9,9,Tiệm Rửa Xe Hoàng Anh,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"RM4J+22R, Lê Tự Tài, Phường 4, Phú Nhuận, Hồ Chí Minh, Việt Nam",+84 28 6272 2664,N/A,"10,8051218","106,6800302","2,7",3,N/A,N/A,N/A,N/A,ChIJAbSRF9kodTERDstlz8PP6OQ,/g/11btrrdrcw,0x317528d91791b401:0xe4e8cfc3cf65cb0e,16494662075149568782,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJAbSRF9kodTERDstlz8PP6OQ,https://serpapi.com/search.json?data_id=0x317528d91791b401%3A0xe4e8cfc3cf65cb0e&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x317528d91791b401%3A0xe4e8cfc3cf65cb0e&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDcg6rk8dH6ZYR0iT0EwxnY1_0owgcop1ZL8gj8saWK8Nn3mwuInHG1PJoqWASAZh8nJF30EVoJ5fR29nGbr_UNTdd2tm81bd1IYAVx5uBEJEDmIwKmn1XkDiZCXac_rMEGER5=w80-h106-k-no,https://serpapi.com/images/url/pFAOVHicBcHdboIwGADQJ6q0EkhdsotudPy4mYU5FG6IFlYU-32MltQX3EPsbTzn_29wbrJPQXAbwpVG1Ld-sf2sEFwPbqXQBHqyRFliA5FVwvdTonQ8j7zL4qYu6WVPpb9DzVqKXiucWPPO9ZXb02HLdxAav-SQpeyzwN-D-BLNwKF4C6mssIh-yvUG0vPcfu_2Xbd2hrNzx_JaVPdoeZGFTEzutwbYcUwuzevxpNr5Q6ayjJ49p2RgNCYjAXwAslFDrw,TRUE,,rua xe oto phu nhuan ho chi minh,Results for exact spelling,69bdf96f50849c1c0b9f7c07,https://www.google.com/maps/search/rua+xe+oto+phu+nhuan+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/HweK5Du49QbdvE3xB2OIHw/69bdf96f50849c1c0b9f7c07.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJoSAZrJErdTERxuO2wsJ14fI,phu nhuan,0,10,10,Tiệm rửa xe máy Phước,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"70 Đỗ Nhuận, Sơn Kỳ, Tân Phú, Hồ Chí Minh, Việt Nam",N/A,N/A,"10,8041808","106,6261918",5,5,N/A,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJoSAZrJErdTERxuO2wsJ14fI,/g/11jgj8k2dm,0x31752b91ac1920a1:0xf2e175c2c2b6e3c6,17501399106289329094,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJoSAZrJErdTERxuO2wsJ14fI,https://serpapi.com/search.json?data_id=0x31752b91ac1920a1%3A0xf2e175c2c2b6e3c6&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x31752b91ac1920a1%3A0xf2e175c2c2b6e3c6&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAweohx7zDt_ySWEUHibjuyDqY6V5alIbVpC4JGU1A9InWbPA-qweqKs-2Ebkc6fCz-t9q1H68wjMahe8reIKD8qPEzTvNp0gswPE-RTB5P7FO0P0y7CbzsgL7kK55-Cqzxat5HNelSw=w80-h106-k-no,https://serpapi.com/images/url/7QC9InicBcFRboIwGADgE_1S1AKa-MAAB2O6ZirGJ0NJ1ypIqa2r9IKeYbfZ9_29hDGDXnpeJ2YTLiXv2EOzeyN7w3ozaeTN44OGRoP24ryKLZPiGbrUnMfdMTvkF3p9jKk6BRWuu4JWQzL_eD_48aLoj5TEoCxTpYZpRtsm-EkcmIXy8yCy100tWHRnRZlGimRu_7sdENeWZPC9f8MkXH8hgsYwoU7zz7AtMYZEuWdtcL5l3c6ubIRA-CiAFnr5D3SLRNw,TRUE,,rua xe oto phu nhuan ho chi minh,Results for exact spelling,69bdf96f50849c1c0b9f7c07,https://www.google.com/maps/search/rua+xe+oto+phu+nhuan+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/HweK5Du49QbdvE3xB2OIHw/69bdf96f50849c1c0b9f7c07.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJIxu02dUodTERywLtY_MpSCc,phu nhuan,0,11,11,Tiệm Rửa Xe 113,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"113 Nguyễn Đình Chính, Phường 15, Phú Nhuận, Hồ Chí Minh, Việt Nam",+84 902 007 093,N/A,"10,795606","106,678391",1,1,N/A,Đang mở cửa · Đóng cửa vào 22:00,Đang mở cửa · Đóng cửa vào 22:00,06:00–22:00,ChIJIxu02dUodTERywLtY_MpSCc,/g/11ngl0l20z,0x317528d5d9b41b23:0x274829f363ed02cb,2830558491132625611,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJIxu02dUodTERywLtY_MpSCc,https://serpapi.com/search.json?data_id=0x317528d5d9b41b23%3A0x274829f363ed02cb&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x317528d5d9b41b23%3A0x274829f363ed02cb&engine=google_maps_photos&hl=vi,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yg7dB1pLBmK-jJaO3oGhNw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=24.76875&pitch=0&thumbfov=100,https://serpapi.com/images/url/9tNeAnicHc3bDcIgFADQbfgrUF-tJsSkPyZqdARDKcI1tNyUa7HTOJfbaFzgnM_bE2HaCZFotJYmsBnhZUMqUHMXowtWIyRuYi-mUpB_9u2gIexRDxE6Nbuqa0o8N_2peBz1dRkP_pKZaW8mgB1IJatH47nLP3GMHXeYWFa1ZF5tF2zWWS1WvNrU1ZohkPFKsn9yj5MqpfwCMOw5KQ,TRUE,,rua xe oto phu nhuan ho chi minh,Results for exact spelling,69bdf96f50849c1c0b9f7c07,https://www.google.com/maps/search/rua+xe+oto+phu+nhuan+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/HweK5Du49QbdvE3xB2OIHw/69bdf96f50849c1c0b9f7c07.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJtWbT9ecpdTERrtjuFdkeYPk,phu nhuan,0,12,12,Bãi giữ xe ô tô Phú Nhuận,Kho giữ xe ô tô,automobile_storage_facility,automobile_storage_facility,Kho giữ xe ô tô,"202B Đ. Hoàng Văn Thụ, Phường 9, Phú Nhuận, Hồ Chí Minh 700000, Việt Nam",+84 374 268 442,N/A,"10,8006424","106,6697206",5,38,N/A,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJtWbT9ecpdTERrtjuFdkeYPk,/g/11mz8nhy19,0x317529e7f5d366b5:0xf9601ed915eed8ae,17969396430932990126,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJtWbT9ecpdTERrtjuFdkeYPk,https://serpapi.com/search.json?data_id=0x317529e7f5d366b5%3A0xf9601ed915eed8ae&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x317529e7f5d366b5%3A0xf9601ed915eed8ae&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo09h8oy4B_uojH1Z2dPlSgzsvbd97bmNH-zCUforOHsJHeFczBzamvG0DXC5fJDI57NTu8Uxd9NMk6V8uxR98XXl3CRTYSq4tif6i6pGkwGAkH35HVOkoTgUuxWAttyxoUYHkxEQCenQ0=w80-h106-k-no,https://serpapi.com/images/url/7FIuyXicBcFBcoIwFADQE0WiCAZnXCC2pM6IVQHRjaMQgg3wqUkkckYv0Nv0vb93pVQn55ZVV_aIA_CaackeObSKtWqUQ2PxTqJcImn5NPV7BtirCLymy4uGHzo-T4rv-sAH-bwV3uzWRBQNQVLCY0vlmrLPfFgO1-YZ4lUWOOV69eXMoliTxBRetBFuSrTZeyTLajvYx6fD71TdS_fudqHoQ19Q26HpVkDME22OvlIvA8mJCvOxC1i7w4ueYFSNsYsEauEf6y9Hcw,FALSE,,rua xe oto phu nhuan ho chi minh,Results for exact spelling,69bdf96f50849c1c0b9f7c07,https://www.google.com/maps/search/rua+xe+oto+phu+nhuan+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/HweK5Du49QbdvE3xB2OIHw/69bdf96f50849c1c0b9f7c07.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJ2fDrVDkpdTERT7jVOFeYn2Q,phu nhuan,0,13,13,Rửa xe bubblesWash,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"3 Đ. Lam Sơn, Phường 5, Phú Nhuận, Hồ Chí Minh 72200, Việt Nam",+84 901 693 939,N/A,"10,8044419","106,6878947",4,6,N/A,Đang mở cửa · Đóng cửa vào 19:00,Đang mở cửa · Đóng cửa vào 19:00,07:00–19:00,ChIJ2fDrVDkpdTERT7jVOFeYn2Q,/g/11l1x_5dv7,0x3175293954ebf0d9:0x649f985738d5b84f,7250681425472895055,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJ2fDrVDkpdTERT7jVOFeYn2Q,https://serpapi.com/search.json?data_id=0x3175293954ebf0d9%3A0x649f985738d5b84f&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x3175293954ebf0d9%3A0x649f985738d5b84f&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqe_-dIwQZMZaKimYMU_L2V1RYmSxr01jRk84J2_cQ-RiMCejFlZ5RBqxyWObFKijg4fe_wokvZ1ubeVSEMlvLRJPBazNd_nIWpwMWcLVBcuqtO7UZxhEFR5-T-2hYu4p916bHVp9SZlwj2=w92-h92-k-no,https://serpapi.com/images/url/LfIn0HicDcNdToMwAADgE3VIZSomPgwzsh_qXHEl9KUZXaVAoWUtK3pGL-Bt9Eu-3x_pnLHPQaDk_aLWulZisuLK9eDE4BZc90FtLOAW2GC1ISsvRsHAZeuPFNHzvulLdGIZJCEu-3y-3oUt7p6iHWT8CHCDXkWbKrrEyTh_FYcq3TdtHX0K5nV3o-FUCZKvkbplePeenL_fLmzYFsajgmck4dPoDo8nOst1ipfgA0BZTpGJw4dqQ0ycU-Vb-OJjCOT_Dgz6DwrRR5Y,FALSE,,rua xe oto phu nhuan ho chi minh,Results for exact spelling,69bdf96f50849c1c0b9f7c07,https://www.google.com/maps/search/rua+xe+oto+phu+nhuan+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/HweK5Du49QbdvE3xB2OIHw/69bdf96f50849c1c0b9f7c07.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJbz5UpM8odTERnwHC0YG5l5c,phu nhuan,0,14,14,Tiệm Rửa Xe 134,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"134 Đ. Nguyễn Công Hoan, Phường 7, Phú Nhuận, Hồ Chí Minh, Việt Nam",N/A,N/A,"10,7987195","106,6904962",0,0,N/A,N/A,N/A,N/A,ChIJbz5UpM8odTERnwHC0YG5l5c,/g/11cs32f81y,0x317528cfa4543e6f:0x9797b981d1c2019f,10923403388431499679,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJbz5UpM8odTERnwHC0YG5l5c,https://serpapi.com/search.json?data_id=0x317528cfa4543e6f%3A0x9797b981d1c2019f&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x317528cfa4543e6f%3A0x9797b981d1c2019f&engine=google_maps_photos&hl=vi,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WP2GpPedcW2R8MCnBeDrRQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=145.2684&pitch=0&thumbfov=100,https://serpapi.com/images/url/QZPQvnicHc1RCsIgGADg2_iWurFiBRJU0FOw9rLHcO5PBac_arNO07m6TdEFvu_zNjlj2jGWcgTIi4WC9gkurVBSHYJ2INEmqsLMlopl85hHL63bo_TBTmLo6jN2MKmh7tvL0R_gFPsrUeNNOQs-iwQyKkN1-YkxTFRjIkW0nBixrclLFlE1a1pv2oagzcoITv7JPSyi4vwLILM48g,TRUE,,rua xe oto phu nhuan ho chi minh,Results for exact spelling,69bdf96f50849c1c0b9f7c07,https://www.google.com/maps/search/rua+xe+oto+phu+nhuan+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/HweK5Du49QbdvE3xB2OIHw/69bdf96f50849c1c0b9f7c07.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJk7KP1NkodTERW-p1QiTrATQ,phu nhuan,0,15,15,Rửa Xe 430,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"430 Nguyễn Kiệm, Phường 4, Phú Nhuận, Hồ Chí Minh, Việt Nam",N/A,N/A,"10,8014807","106,679449",1,1,N/A,Đang mở cửa,Đang mở cửa,N/A,ChIJk7KP1NkodTERW-p1QiTrATQ,/g/1hc1tf0ml,0x317528d9d48fb293:0x3401eb244275ea5b,3747534905915337307,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJk7KP1NkodTERW-p1QiTrATQ,https://serpapi.com/search.json?data_id=0x317528d9d48fb293%3A0x3401eb244275ea5b&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x317528d9d48fb293%3A0x3401eb244275ea5b&engine=google_maps_photos&hl=vi,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_V9MzUNycqkLlPTnBhz7rQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=29.211504&pitch=0&thumbfov=100,https://serpapi.com/images/url/B9_AsXicHc1fCsIgHADg2_iWf0ZRCyTouaKgeh3O_VLJqanNttN0rW5TdIHv-7x1ziGtCUk5AuTBQAnmBTbNgsDKe2VBBJOw9D0ZGMn62bdOGLsJwnnT8eZa76fLYZSP-84ez26rp2U8Idk20hpwmScQUWqsyk-MvsMqJFT4iiLN6wqNovCqxhVjCzpHwWSpOUX_5eYHzij9AqDWOfg,TRUE,,rua xe oto phu nhuan ho chi minh,Results for exact spelling,69bdf96f50849c1c0b9f7c07,https://www.google.com/maps/search/rua+xe+oto+phu+nhuan+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/HweK5Du49QbdvE3xB2OIHw/69bdf96f50849c1c0b9f7c07.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJTaV9egApdTERWHqpwsaIPBA,phu nhuan,0,17,17,Tèo rửa xe thay nhớt,Tiệm rửa xe hai bánh,bike_wash,bike_wash,Tiệm rửa xe hai bánh,"23/2B Trần Khắc Chân, Phường 15, Phú Nhuận, Hồ Chí Minh, Việt Nam",+84 922 334 461,N/A,"10,7980657","106,6793458",5,4,N/A,Đang mở cửa · Đóng cửa vào 17:30,Đang mở cửa · Đóng cửa vào 17:30,07:30–17:30,ChIJTaV9egApdTERWHqpwsaIPBA,/g/11rr5dkndr,0x317529007a7da54d:0x103c88c6c2a97a58,1169960390460275288,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJTaV9egApdTERWHqpwsaIPBA,https://serpapi.com/search.json?data_id=0x317529007a7da54d%3A0x103c88c6c2a97a58&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x317529007a7da54d%3A0x103c88c6c2a97a58&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAwept5YuSDcUm8SS-MwA3m0569eOkMRKp0cY_38DLbIKUpIV5_zNqwppzBrJkHHvR8bKIpOqW36n-O9t9h7zdElosrDTQU2QrENbiPR8zK0fZh-plc3uzZUGUQtRVjOKowGucY0fi=w122-h92-k-no,https://serpapi.com/images/url/6Nwt3HicBcHdboIwGADQJ6owGhRMdsGCEdYpApYFbkyolTp--knLmvT9fAjfxnNeT6E1qK3jDAKvOim7gS-Kz0xOmk96xeTodKAQU0g5UVJFhoP266WMGR2DskQHE-HR9dchz_pDQcBl9QUH8U-bEgpp5V_s8WEA7Nf83SfJfxG0JIXs8YvXE8pCHYqNve4Gqeb4nFMvn3fH9n4qAkvcWyMQDAwvtqF7muui-suINPuF1e7t_mk-PA-J0EM9muQbsEpEsw,FALSE,,rua xe oto phu nhuan ho chi minh,Results for exact spelling,69bdf96f50849c1c0b9f7c07,https://www.google.com/maps/search/rua+xe+oto+phu+nhuan+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/HweK5Du49QbdvE3xB2OIHw/69bdf96f50849c1c0b9f7c07.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJnW6iKs4odTERV38FHz8ZxEs,phu nhuan,0,18,18,Công Ty Cổ Phần Vietwash,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"172 Hoa Lan, Phường 2, Phú Nhuận, Hồ Chí Minh 700000, Việt Nam",+84 909 893 332,http://vietwash.vn/,"10,7979863","106,6881474","3,5",27,N/A,Đang mở cửa · Đóng cửa vào 12:00,Đang mở cửa · Đóng cửa vào 12:00,08:00–05:30,ChIJnW6iKs4odTERV38FHz8ZxEs,/g/11gf9fjfvn,0x317528ce2aa26e9d:0x4bc4193f1f057f57,5459516407173971799,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJnW6iKs4odTERV38FHz8ZxEs,https://serpapi.com/search.json?data_id=0x317528ce2aa26e9d%3A0x4bc4193f1f057f57&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x317528ce2aa26e9d%3A0x4bc4193f1f057f57&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq1Qe0JDD-i26st2LtQ3TKKCs387xyFa6dUcOTi5eryQoyK7hGdW5YscddssYbBiUiNt92zg64DybBOV3xEif1n0M6FXla0u5tO1UfjyVAtgltgYTYOwEvDWEEBu8m6qkV-Q_33=w137-h92-k-no,https://serpapi.com/images/url/aXvwynicBcFbcoIwFADQFUUeKUGd6QcI1pFWhhnA8uVICCEViXovYro_F-FuPOf17BAvsLSsvqMzqbXsxQjixvWAYsAZ12dLXoBwIGAFmzKYxNXJhL2NIqJcBuh-Y0bzJFkBnfsPsz6ypuBprjxxM5k2id99NXuvAt40AFUdqkLtcOH-S_YRmTpMS_qIVesM9g9b__ZHe_QwdYr2z5QByh5llVfpFN-jfRyH4_zMrqeSZAdKPyeH-qRbuOREBv0Gng5EGg,FALSE,,rua xe oto phu nhuan ho chi minh,Results for exact spelling,69bdf96f50849c1c0b9f7c07,https://www.google.com/maps/search/rua+xe+oto+phu+nhuan+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/HweK5Du49QbdvE3xB2OIHw/69bdf96f50849c1c0b9f7c07.json,vi,vn,,,,2026-03-21T01:50:47.193Z
